News Title,Date,Source,URL,sentiment,search_query
former president donald trump to hold campaign rally in read pennsylvania,2024-10-07,CBS News,https://www.cbsnews.com/philadelphia/news/donald-trump-campaign-rally-reading-pennsylvania/,5,Trump
tip overtime social security a look at donald trump notax pledge and what they might cost,2024-10-07,AP News,https://apnews.com/article/trump-taxes-social-security-overtime-tariffs-989016ef41dc1533b05d1871d69c03ff,1,Trump
harris attack trump with new jack smith revelation,2024-10-07,Politico,https://www.politico.com/news/2024/10/06/harris-trump-jack-smith-ad-00182628,5,Trump
harris trump to both give remark to mark oct 7 anniversary,2024-10-07,The Hill,https://thehill.com/homenews/administration/4918878-harris-trump-oct-7-anniversary/,5,Trump
johnson will not say biden win in 2020 raise worry on 2024s process,2024-10-07,Washington Post,https://www.washingtonpost.com/politics/2024/10/06/mike-johnson-donald-trump-election/,1,Trump
melania trump reveal unique classified situation room access in memoir,2024-10-07,The Daily Beast,https://www.thedailybeast.com/melania-trump-reveals-her-husbands-unique-situation-room-moment-in-memoir,5,Trump
trump reiterate he want to be a dictator for one day at wisconsin rally,2024-10-07,Rolling Stone,https://www.rollingstone.com/politics/politics-news/trump-reiterates-dictator-for-one-day-wisconsin-rally-1235127435/,1,Trump
trump visit wisconsin for fourth time in eight day as gop swing state worry grow,2024-10-07,CBS News,https://www.cbsnews.com/minnesota/news/trump-ramps-up-wisconsin-campaigning/,5,Trump
how harris and trump be shift their tv advertising in sprint to election day,2024-10-07,CNN,https://www.cnn.com/2024/10/06/politics/campaign-advertising-tv-harris-trump/index.html,5,Trump
alex cooper invite trump on call her daddy too,2024-10-07,Vulture,https://www.vulture.com/article/call-her-daddy-kamala-harris-trump-invited.html,5,Trump
donald trump to open second aberdeenshire golf course in 2025,2024-10-07,BBC,https://www.bbc.com/news/articles/cjr3jyynxx8o,5,Trump
melania trump share her view on abortion in new interviewand donald reaction,2024-10-07,Time Magazine,https://time.com/7050707/melania-trump-abortion-views-memoir-interview-donald-trump-reaction/,4,Trump
harris slam trump for call himself protector of woman,2024-10-07,Axios,https://www.axios.com/2024/10/06/harris-trump-abortion-call-her-daddy-podcast,5,Trump
cotton call trump special counsel file a temper tantrum from a derange fanatic,2024-10-07,The Hill,https://thehill.com/homenews/senate/4918882-tom-cotton-jack-smith-donald-trump/,5,Trump
october 6 2024 presidential campaign news,2024-10-07,CNN,https://www.cnn.com/politics/live-news/latest-on-the-2024-presidential-election/index.html,1,Trump
exclusive   big oil urge trump not to gut biden climate law,2024-10-07,WSJ,https://www.wsj.com/business/energy-oil/big-oil-urges-trump-not-to-gut-bidens-climate-law-795dc597,1,Trump
trump appear before large crowd at site of assassination attempt in pennsylvania,2024-10-07,Reuters,https://www.reuters.com/world/us/trump-returns-site-assassination-attempt-pennsylvania-2024-10-05/,1,Trump
trump say he need a mandate victory from country in presidential race,2024-10-07,The Hill,https://thehill.com/homenews/campaign/4918724-donald-trump-mandate-presidential-race/,1,Trump
mary trump predict grifting and revenge if uncle win again,2024-10-07,Newsweek,https://www.newsweek.com/mary-trump-predicts-grifting-revenge-donald-trump-wins-1964676,1,Trump
recap donald trump rally for two hour in juneau wisconsin,2024-10-07,Milwaukee Journal Sentinel,https://www.jsonline.com/story/news/politics/elections/2024/10/06/live-updates-donald-trump-rallies-in-juneau-wisconsin-today/75543492007/,5,Trump
kamala harris reject trump claim that he s a protector of woman,2024-10-07,Rolling Stone,https://www.rollingstone.com/politics/politics-news/kamala-harris-trump-call-her-daddy-podcast-1235127451/,1,Trump
rep mike turner say all candidate need to deescalate after trump assassination attempt,2024-10-07,CBS News,https://www.cbsnews.com/video/rep-mike-turner-says-all-candidates-need-to-deescalate-after-trump-assassination-attempts/,1,Trump
donald trump fan ask where s nigel farage and   who be he again,2024-10-07,POLITICO.eu,https://www.politico.eu/article/donald-trump-nigel-farage-supporters-maga-politics-uk-elections/,1,Trump
donald trump make a theatrical return to butler scene of assassination attempt,2024-10-07,The Guardian,https://www.theguardian.com/us-news/2024/oct/06/donald-trump-makes-a-theatrical-return-to-butler-scene-of-assassination-attempt,1,Trump
opinion trump lose the respect of veteran   include I he s a risk to our democracy,2024-10-07,USA Today,https://www.usatoday.com/story/opinion/voices/2024/10/05/trump-attacks-military-families-veterans-vote-harris/75458231007/,1,Trump
harris embarks on medium blitz and try to edge out trump in key swing state,2024-10-07,The Guardian,https://www.theguardian.com/us-news/2024/oct/06/harris-media-whirlwind-trump-battleground-states,4,Trump
trump return to the same town he be shoot in as mythology grow with his base,2024-10-07,USA Today,https://www.usatoday.com/story/news/politics/elections/2024/10/05/trump-assassination-attempt-campaign-butler/75514805007/,4,Trump
trump supporter share positive experience after return to butler farm show ground,2024-10-07,CBS News,https://www.cbsnews.com/pittsburgh/news/trump-rally-supporters-positive-experiences-butler-farm-show-grounds/,5,Trump
elon musk make his first appearance at a trump rally and cast the election in dire term,2024-10-07,AP News,https://apnews.com/article/elon-musk-donald-trump-rally-butler-election-f718967ec29431a2b9858b1121e70da1,4,Trump
trump return to scene of pennsylvania assassination attempt   video,2024-10-07,The Guardian,https://www.theguardian.com/global/video/2024/oct/06/donald-trump-returns-to-scene-of-pennsylvania-assassination-attempt-video,1,Trump
opinion   why the joke be on robert f kennedy jr,2024-10-07,Washington Post,https://www.washingtonpost.com/opinions/2024/10/06/rfk-trump-health-job/,1,Trump
democrats try trumpproofe their state ahead of election day,2024-10-07,Washington Post,https://www.washingtonpost.com/politics/2024/10/06/democratic-states-trump-election-day-2024/,1,Trump
elon musk be literally jump for joy to support donald trump,2024-10-07,Vanity Fair,https://www.vanityfair.com/news/story/elon-musk-donald-trump-rally,5,Trump
donald trump rally supporter 30 day from election day in dodge county,2024-10-07,WISN,https://www.wisn.com/article/donald-trump-rallies-supporters-30-days-from-election-day-in-dodge-county/62522946,5,Trump
kamala harris slam trumps debunk abortion claim on call her daddy podcast this guy be full of lie,2024-10-07,Deadline,https://deadline.com/2024/10/kamala-harris-call-her-daddy-podcast-interview-1236108866/,1,Trump
an embarrassing spectacle how elon musk transform x into a political tool for trump,2024-10-07,MSNBC News,https://www.msnbc.com/ayman-mohyeldin/watch/-an-embarrassing-spectacle-how-elon-musk-transformed-x-into-a-political-tool-for-trump-221041221755,1,Trump
melania trump say donald trump know my position and my belief on abortion since the day we meet,2024-10-07,NBC News,https://www.nbcnews.com/politics/2024-election/melania-trump-says-donald-trump-knew-abortion-beliefs-rcna174176,5,Trump
opinion   how jd vance underline trump bad vulnerability,2024-10-07,Washington Post,https://www.washingtonpost.com/opinions/2024/10/06/vance-debate-trump-problems/,1,Trump
a hallowed place with a whiff of onion ring and sun block,2024-10-07,The New York Times,https://www.nytimes.com/2024/10/06/us/elections/trump-butler-religion.html,5,Trump
lara trump confront on cnn over jack smiths new filing,2024-10-07,Newsweek,https://www.newsweek.com/lara-trump-confronted-cnn-over-jack-smiths-new-filing-1964601,1,Trump
harris attack trump abortion record in sexpositive podcast call her daddy interview,2024-10-07,CNBC,https://www.cnbc.com/2024/10/06/harris-trump-abortion-election-sex-podcast-call-her-daddy.html,1,Trump
new analysis suggest national debt could increase under harris but it would surge under trump,2024-10-07,AP News,https://apnews.com/article/budget-deficit-trump-harris-kamala-debt-1ee3ff65e22ccf19d19b792ee22c46da,3,Trump
mike johnson refuse to say donald trump lose the 2020 election to joe biden,2024-10-07,USA Today,https://www.usatoday.com/story/news/politics/elections/2024/10/06/johnson-trump-lost-2020-election-biden/75544144007/,1,Trump
I do not want government in my personal business melania trump on abortion   video,2024-10-07,The Guardian,https://www.theguardian.com/society/video/2024/oct/07/i-dont-want-government-in-my-personal-business-melania-trump-on-abortion-video,1,Trump
trump want apology from 60 minute after drop out of interview as harris prepare for medium blitz live,2024-10-07,Yahoo,https://www.yahoo.com/news/trump-vs-harris-debate-live-190426328.html,1,Trump
sen mark kelly call elon musk hypocritical for support trump,2024-10-07,CNN,https://www.cnn.com/2024/10/06/politics/video/sotu-mark-kelly-elon-musk-hypocritical,5,Trump
fema chief call false claim about government helene response truly dangerous,2024-10-07,PBS,https://www.pbs.org/newshour/politics/fema-chief-calls-false-claims-about-governments-helene-response-truly-dangerous,1,Trump
trump to join radio host live broadcast from israel on october 7,2024-10-07,The Jerusalem Post,https://www.jpost.com/american-politics/article-823420,1,Trump
harris trump step up attack with less than a month to we presidential election,2024-10-07,France 24,https://www.france24.com/en/americas/20241007-harris-trump-step-up-attacks-with-less-than-a-month-to-us-presidential-election,1,Trump
donald trump call out gun owner evangelical christian voter,2024-10-07,Newsweek,https://www.newsweek.com/donald-trump-calls-out-gun-owners-evangelical-christian-voters-1964623,1,Trump
johnson will not condemn eric trump comment blame dem for assassination try,2024-10-07,Politico,https://www.politico.com/news/2024/10/06/johnson-trump-democrats-assassination-attempts-00182619,1,Trump
w kamau bell on trumpmusk alliance people love a freak show,2024-10-07,MSNBC News,https://www.msnbc.com/ali-velshi/watch/w-kamau-bell-on-trump-musk-alliance-people-love-a-freak-show-221028421615,5,Trump
playbook,2024-10-07,Politico,https://www.politico.com/tipsheets/playbook,5,Trump
lara trump on return to butler after assassination attempt,2024-10-07,CNN,https://www.cnn.com/2024/10/06/politics/video/sotu-lara-trump-returning-to-butler-after-assassination-attempt,4,Trump
jack smiths new donald trump filing could backfire legal analyst,2024-10-07,Newsweek,https://www.newsweek.com/jack-smith-donald-trump-filing-backfire-jonathan-turley-1964620,1,Trump
rep adam schiff say trump will contest election result if he lose,2024-10-07,NBC News,https://www.nbcnews.com/politics/2024-election/adam-schiff-trump-will-contest-election-results-loses-rcna174173,1,Trump
photo donald trump rally in juneau wisconsin,2024-10-07,Milwaukee Journal Sentinel,https://www.jsonline.com/picture-gallery/news/2024/10/06/donald-trump-rallies-in-juneau-wisconsin/75544181007/,4,Trump
former president trump campaign in juneau wisconsin,2024-10-07,C-SPAN,https://www.c-span.org/video/%3F538977-1/president-trump-campaigns-juneau-wisconsin,5,Trump
let I just stop you bash press lara trump on donald trump false claim about helene response,2024-10-07,CNN,https://www.cnn.com/2024/10/06/politics/video/lara-trump-dana-bash-hurricane-misinformation-sotu-digvid,1,Trump
kamala harris talks trump abortion right more on call her daddy,2024-10-07,Variety,https://variety.com/2024/digital/news/kamala-harris-donald-trump-full-of-lies-call-her-daddy-1236169550/,1,Trump
trump and gun loom large as scandalhit supreme court get back to work,2024-10-07,The Guardian,https://www.theguardian.com/us-news/2024/oct/06/trump-guns-us-supreme-court,1,Trump
watch live trump hold rally in wisconsin amid tight race,2024-10-07,The Hill,https://thehill.com/video-clips/4918529-trump-holds-rally-in-wisconsin-amid-tight-race/,5,Trump
lara trump donald trump will concede if loss be free and fair,2024-10-07,CNN,https://www.cnn.com/2024/10/06/politics/video/sotu-bash-lara-trump-accept-defeat,1,Trump
trump talk border hurricane helene response at dodge county rally,2024-10-07,WPR,https://www.wpr.org/news/trump-talks-border-hurricane-helene-response-at-dodge-county-rally,4,Trump
steve kornacki explain why kamala harris and donald trump be focus on pennsylvania,2024-10-07,NBC News,https://www.nbcnews.com/meet-the-press/video/steve-kornacki-explains-why-kamala-harris-and-donald-trump-are-focused-on-pennsylvania-221020229703,4,Trump
how trumps speech be a red flag for mental decline expert,2024-10-07,The Daily Beast,https://www.thedailybeast.com/confused-incoherent-trumps-speeches-show-signs-of-mental-decline-nyt-analysis,1,Trump
mike johnson will not condemn eric trump bogus allegation that dem try to kill his dad,2024-10-07,Rolling Stone,https://www.rollingstone.com/politics/politics-news/mike-johnson-eric-trump-assassination-attempt-1235127325/,1,Trump
analysis   jan 6 and trump subversion take center stage will that sway voter,2024-10-07,Washington Post,https://www.washingtonpost.com/elections/2024/10/06/jan-6-trump-election/,1,Trump
melania trump issue new plea to woman voter amid donald polling woe,2024-10-07,Newsweek,https://www.newsweek.com/melania-trump-issues-new-plea-women-voters-amid-donalds-polling-woes-1964567,1,Trump
ridiculous and just plain false fema administrator knock trump hurricane helene recovery claim,2024-10-07,USA Today,https://www.usatoday.com/story/news/politics/elections/2024/10/06/fema-deanne-criswell-criticizes-trump-hurricane-helene/75543612007/,1,Trump
harris begin media blitz as trump hold rally in wisconsin oct 6 campaign update,2024-10-07,The New York Times,https://www.nytimes.com/live/2024/10/06/us/election-trump-harris,4,Trump
internet viciously meme elon musk jumpy trump rally appearance,2024-10-07,Rolling Stone,https://www.rollingstone.com/politics/politics-news/memes-elon-musk-jump-trump-rally-1235127309/,1,Trump
noticias univision townhall with former president donald trump move to wednesday oct 16 due to hurricane milton,2024-10-07,TelevisaUnivision,https://corporate.televisaunivision.com/press/2024/10/06/noticias-univision-townhall-with-former-president-donald-trump-moved-to-wed-oct-16-due-to-hurricane-milton/,1,Trump
as trump lie and lie and lie about fema gop get call out on hurricane helene hypocrisy,2024-10-07,NJ.com,https://www.nj.com/politics/2024/10/as-trump-lies-and-lies-and-lies-about-fema-gop-gets-called-out-on-hurricane-helene-hypocrisy.html,1,Trump
frankly ridiculous fema administrator slam trump for boost false helene recovery claim,2024-10-07,CNBC,https://www.cnbc.com/2024/10/06/fema-deanne-criswell-slams-trump-false-helene-claims.html,1,Trump
if trump drop in here what hell see in aurora,2024-10-07,Westword,https://www.westword.com/news/trump-threatening-aurora-visit-venezuelan-gangs-22033990,1,Trump
harris border visit and economy speech capture attention as warning sign emerge for campaign,2024-10-07,CNN,https://www.cnn.com/2024/10/06/politics/breakthrough-polling-project-harris-lie/index.html,4,Trump
rep mike turner say all candidate need to deescalate after trump assassination attempt,2024-10-07,CBS News,https://www.cbsnews.com/news/mike-turner-assassination-attempt-donald-trump-face-the-nation-10-06-2024/,1,Trump
trump make a dramatic return to pennsylvania shoot scene,2024-10-07,Axios,https://www.axios.com/2024/10/06/trump-return-pennsylvania-shooting-butler,4,Trump
schiff say trumpharris race be scary close,2024-10-07,The Hill,https://thehill.com/homenews/4918375-adam-schiff-donald-trump-kamala-harris-race-scary-close/,3,Trump
how harris be get trumpy on immigration,2024-10-07,Axios,https://www.axios.com/2024/10/06/kamala-harris-trump-immigration-border-security,5,Trump
photo trump rally supporter in butler pennsylvania after first assassination attempt,2024-10-07,CBS News,https://www.cbsnews.com/pittsburgh/pictures/trump-rally-butler-pennsylvania-photos/,4,Trump
trump helene remark rebuke by north carolinas large newspaper,2024-10-07,Newsweek,https://www.newsweek.com/donald-trumps-helene-remarks-rebuked-north-carolinas-largest-newspapers-1964524,1,Trump
elon musk make appearance at trump rally in butler pa,2024-10-07,WHYY,https://whyy.org/articles/trump-rally-butler-pennsylvania-elon-musk/,4,Trump
trump campaign in wisconsin,2024-10-07,Washington Post,https://www.washingtonpost.com/video/politics/trump-campaigns-in-wisconsin/2024/10/06/DH6TYWN5OFH4VFSLIRZLU2W2SY_live.html,5,Trump
defiant trump cite grace of god at revival rally in pennsylvania,2024-10-07,The Daily Beast,https://www.thedailybeast.com/donald-trump-shows-mix-of-emotions-in-return-to-shooting-scene,1,Trump
opinion   kamala harris be turn a trump tactic on its head,2024-10-07,The New York Times,https://www.nytimes.com/2024/10/06/opinion/kamala-harris-donald-trump-security.html,1,Trump
trump keep call venezuelan and congolese migrant criminal,2024-10-07,Axios,https://www.axios.com/2024/10/05/trump-migrants-venezuelan-congolese-rhetoric,1,Trump
a list of everything trump claim be election interference,2024-10-07,New York Magazine,https://nymag.com/intelligencer/article/everything-trump-claims-is-election-interference.html,1,Trump
fetterman trump understand that pennsylvania pick the president,2024-10-07,The Hill,https://thehill.com/homenews/state-watch/4918296-john-fetterman-donald-trump-pennsylvania-election/,1,Trump
donald trump suggest voting mandate in ramble wisconsin rally speech,2024-10-07,The Daily Beast,https://www.thedailybeast.com/donald-trump-suggest-mandatory-voting-in-rambling-wisconsin-rally-speech,4,Trump
from gun to politic see which factor be deter southeast asians from visit the us,2024-10-07,CNBC,https://www.cnbc.com/2024/10/06/is-it-safe-to-visit-the-us-how-guns-and-trump-affect-travel-interest.html,1,Trump
republicans be try to up their early voting game   but trump keep get in the way,2024-10-07,Politico,https://www.politico.com/news/2024/10/06/trumps-early-voting-00182611,3,Trump
how jd vance could set himself up to be trump gop successor,2024-10-07,Business Insider,https://www.businessinsider.com/jd-vance-trump-gop-future-vice-presidential-debate-2024-10,5,Trump
melania smacking trump hand in israel be not sign of marital ire,2024-10-07,The Times of Israel,https://www.timesofisrael.com/melania-says-her-smacking-trumps-hand-in-israel-not-sign-of-marital-ire/,1,Trump
elon musk bend the knee to donald trump,2024-10-07,The Atlantic,https://www.theatlantic.com/politics/archive/2024/10/donald-trump-elon-musk-butler/680174/,1,Trump
trump return to scene of attack be a doover in more way than one,2024-10-07,The New York Times,https://www.nytimes.com/2024/10/05/us/politics/trump-butler-rally-musk.html,1,Trump
floodgate of lies reince priebus donna brazile clash over trumps rhetoric,2024-10-07,The Daily Beast,https://www.thedailybeast.com/floodgate-of-lies-reince-preibus-donna-brazile-clash-over-trumps-rhetoric,1,Trump
harris talk abortion right on call she daddy podcast while bash trump protector of woman claim   as it happen,2024-10-07,The Guardian,https://www.theguardian.com/us-news/live/2024/oct/06/kamala-harris-donald-trump-melania-joe-biden-latest-us-politics,1,Trump
elon musk photo from trumps rally have the internet in hysteric the great jumper,2024-10-07,The Independent,https://www.independent.co.uk/life-style/elon-musk-jumping-on-stage-memes-trump-rally-video-b2624841.html,5,Trump
melania trump speak out on abortion will it moderate trump image,2024-10-07,The Hill,https://thehill.com/homenews/campaign/4916696-melania-trump-abortion-views/,2,Trump
why donald trump talk so much about william mckinley,2024-10-07,Yahoo Finance,https://finance.yahoo.com/news/why-donald-trump-talks-so-much-about-william-mckinley-130007779.html,5,Trump
dana bash press lara trump on trump attack on fema response,2024-10-07,The Hill,https://thehill.com/homenews/campaign/4918294-dana-bash-presses-lara-trump-attack-fema-response/,1,Trump
lara trump call trump return to butler a beautiful moment of healing,2024-10-07,The Hill,https://thehill.com/homenews/campaign/4918244-lara-trump-donald-trump-return-to-butler/,5,Trump
former president donald trump to visit scranton pennsylvania,2024-10-07,WGAL,https://www.wgal.com/article/former-president-donald-trump-to-visit-scranton-pennsylvania/62522357,5,Trump
much bad than we think harris attack trump use jack smith jan 6 filing in new ad,2024-10-07,Salon.com,https://www.salon.com/2024/10/06/much-worse-than-we-thought-harris-using-jack-smith-jan-6-filing-in-new-ad/,1,Trump
user be getting scamme out of money on trump truth social,2024-10-07,Rolling Stone,https://www.rollingstone.com/politics/politics-news/users-scammed-money-trump-truth-social-1235127287/,1,Trump
maria bartiromo shine as donald trump mouthpiece again,2024-10-07,The Daily Beast,https://www.thedailybeast.com/maria-bartiromo-shines-as-donald-trumps-mouthpiece-again,5,Trump
trump threaten a 200 tariff on vehicle import from mexico,2024-10-07,Yahoo,https://www.yahoo.com/news/trump-threatens-200-tariff-vehicles-230752971.html,1,Trump
johnson punt on gop rhetoric 2020 election outcome,2024-10-07,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/Politics/johnson-punts-gop-rhetoric-2020-election-outcome/story%3Fid%3D114530238,4,Trump
lara trump fume as cnn host call out donald hurricane helene lie,2024-10-07,The Daily Beast,https://www.thedailybeast.com/lara-trumps-cnn-interview-gets-heated-over-donald-trumps-hurricane-helene-misinformation,1,Trump
harris attack trump abortion record in sexpositive podcast call her daddy interview,2024-10-07,NBC10 Philadelphia,https://www.nbcphiladelphia.com/news/business/money-report/harris-attacks-trump-abortion-record-in-sex-positive-podcast-call-her-daddy-interview/3990612/,1,Trump
dark maga elon musk say trump must win to preserve democracy at campaign rally,2024-10-07,MySA,https://www.mysanantonio.com/news/local/article/elon-musk-trump-rally-speech-19819313.php,5,Trump
how important be wisconsin trump now visit 4 time in 8 day,2024-10-07,Yahoo,https://www.yahoo.com/news/trump-ramps-campaign-wisconsin-where-124804335.html,5,Trump
melania trump commend she and donald trump great secret service detail question 2024 poll,2024-10-07,New York Post,https://nypost.com/2024/10/06/us-news/melania-trump-commends-her-and-donald-trumps-great-secret-service-detail-questions-2024-polls/,5,Trump
he intend to do it michael cohen on trump threat to round up opponent,2024-10-07,MSNBC News,https://www.msnbc.com/inside-with-jen-psaki/watch/-he-intends-to-do-it-michael-cohen-on-trump-s-threat-to-round-up-opponents-221032005562,3,Trump
letter trump be not weird he s dangerous,2024-10-07,Detroit Free Press,https://www.freep.com/story/opinion/readers/2024/10/06/trump-jd-vance-mike-rogers-2024-election/75514565007/,1,Trump
trump on the stump harris hit airwave in razoredge us election,2024-10-07,France 24,https://www.france24.com/en/live-news/20241006-trump-on-the-stump-harris-hits-airwaves-in-razor-edge-us-election,1,Trump
factchecke aarps interview of harris trump,2024-10-07,PolitiFact,https://www.politifact.com/article/2024/oct/06/ask-politifact-fact-checking-harris-trump-AARP/,3,Trump
donald trump host town hall in fayetteville blast biden administration response in nc to helene,2024-10-07,WRAL.com,https://www.wral.com/story/donald-trump-hosts-town-hall-in-fayetteville-blasts-biden-administration-s-response-in-nc-to-helene/21657389/,1,Trump
how an october surprise could impact the 2024 election accord to polling nostradamus,2024-10-07,New York Post,https://nypost.com/2024/10/06/us-news/election-nostradamus-says-october-surprise-wont-change-prediction-that-harris-will-win/,5,Trump
column trump and vance be angry about factchecke at the debate here what voter think,2024-10-07,Los Angeles Times,https://www.latimes.com/opinion/story/2024-10-06/fact-checking-debate-vice-presidential-republican-jd-vance-robin-abcarian,1,Trump
letter to the editor no matter what cause trump to speak gibberish he s unfit for office,2024-10-07,Los Angeles Times,https://www.latimes.com/opinion/letters-to-the-editor/story/2024-10-06/no-matter-what-causes-trump-to-speak-gibberish-hes-unfit-for-office,1,Trump
video where trump and harris stand on the economy,2024-10-07,The New York Times,https://www.nytimes.com/video/us/elections/100000009736301/where-trump-and-harris-stand-on-the-economy.html,4,Trump
donald trump vs kamala harris for president where they stand on issue,2024-10-07,Sacramento Bee,https://www.sacbee.com/news/politics-government/election/voter-guide/article292794539.html,1,Trump
look new york times suddenly discover trump extensive cognitive decline,2024-10-07,NJ.com,https://www.nj.com/politics/2024/10/look-new-york-times-suddenly-discovers-trumps-cognitive-decline.html,1,Trump
election denial return as focus with vance nonanswer new trump indictment detail,2024-10-07,Los Angeles Times,https://www.latimes.com/politics/story/2024-10-06/vp-debate-indictment-revive-election-denial-as-core-question-for-voters,1,Trump
a temper tantrum from a derange fanatic,2024-10-07,Politico,https://www.politico.com/news/2024/10/06/tom-cotton-jack-smith-trump-00182629,5,Trump
trump lead and his party follow on vaccine skepticism,2024-10-07,Louisiana Illuminator,https://lailluminator.com/2024/10/06/trump-vaccine/,4,Trump
undisciplined unhinge and derange will trump strange behavior hurt he at the poll,2024-10-07,The Guardian,https://www.theguardian.com/us-news/2024/oct/06/trump-behavior-final-meltdown,1,Trump
oil mogul emerge as key cash source for trump as race near end,2024-10-07,Bloomberg,https://www.bloomberg.com/news/articles/2024-10-06/oil-moguls-emerge-as-key-cash-source-for-trump-as-race-nears-end,5,Trump
how the pennsylvania shooting change trump   and how it do not,2024-10-07,Axios,https://www.axios.com/2024/10/05/trump-shooting-pennsylvania-campaign,1,Trump
harris supporter say shell fix immigration blame trump for border crisis,2024-10-07,Fox News,https://www.foxnews.com/politics/harris-supporters-say-shell-fix-immigration-blame-trump-for-border-crisis-immigration-blame-trump-border-crisis,1,Trump
fmr pre trump at oct 7 rememberance event,2024-10-07,C-SPAN,https://www.c-span.org/video/%3F538976-1/fmr-pres-trump-oct-7-rememberance-event,5,Trump
