News Title,Date,Source,URL,sentiment,search_query
exclusive two man shoot and wound at trump rally speak out about the attack,2024-10-15,NBC News,https://www.nbcnews.com/nightly-news/video/exclusive-two-men-shot-and-wounded-at-trump-rally-speak-out-about-the-attack-221716037749,4,Trump
harris play trump clip at rally he want to send the military after american citizen,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4933419-kamala-harris-donald-trump-rhetoric-dangerous-military/,1,Trump
harris warn trump be out for unchecked power during erie rally,2024-10-15,Politico,https://www.politico.com/news/2024/10/14/kamala-harris-trump-rally-pennsylvania-00183632,1,Trump
trump spark outrage after call for army to handle enemy on election day,2024-10-15,The Guardian,https://www.theguardian.com/us-news/2024/oct/14/trump-military-enemy-within-armed-forces-election-day,1,Trump
trump and harris both like a child tax credit but with different aim,2024-10-15,The New York Times,https://www.nytimes.com/2024/10/14/us/politics/trump-harris-child-tax-credit.html,3,Trump
trump djt stock be surge as election approach here what to know about truth social,2024-10-15,CBS News,https://www.cbsnews.com/news/trump-why-is-djt-stock-going-up-election/,5,Trump
harris call trump a risk for america after former president enemy within remark,2024-10-15,The Guardian,https://www.theguardian.com/us-news/2024/oct/14/harris-trump-enemy-within-campaign,1,Trump
watch live trump speak at town hall event in great philadelphia,2024-10-15,PBS,https://www.pbs.org/newshour/politics/watch-live-trump-speaks-at-town-hall-event-in-greater-philadelphia,5,Trump
opinion trump have a great chance of win michigan his detroit speech highlight why,2024-10-15,USA Today,https://www.usatoday.com/story/opinion/columnist/2024/10/13/trump-detroit-comments-union-workers-michigan-jobs/75625845007/,5,Trump
trump play music for supporter after town hall cut short due to medical emergency,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4933368-donald-trump-pennsylvania-town-hall-medical-emergencies-music/,4,Trump
trump social media stock be make an epic comeback as election near,2024-10-15,CNN,https://www.cnn.com/2024/10/14/investing/trump-stock-truth-social-election/index.html,5,Trump
trump claim fox news have totally lose its way after the network announce it will interview harris,2024-10-15,Politico,https://www.politico.com/news/2024/10/14/trump-criticize-fox-news-kamala-harris-00183614,1,Trump
trump suggest use military against enemy from within on election day,2024-10-15,CNN,https://www.cnn.com/2024/10/13/politics/trump-military-enemy-from-within-election-day/index.html,1,Trump
trump be big mad that fox news be interview harris,2024-10-15,Rolling Stone,https://www.rollingstone.com/politics/politics-news/trump-mad-fox-news-harris-interview-1235133638/,1,Trump
my civic lesson for jd vance go viral I hope he and trump listen,2024-10-15,MSNBC News,https://www.msnbc.com/opinion/msnbc-opinion/jd-vance-trump-vp-debate-marcus-johnson-rcna175366,1,Trump
trump medium stock surge as election bet odd shift truth social launch streaming site,2024-10-15,CNBC,https://www.cnbc.com/2024/10/14/djt-trump-media-election-truth-social-harris.html,4,Trump
donald trump use full metal jacket clip to portray his ideal military,2024-10-15,AP News,https://apnews.com/article/donald-trump-full-metal-jacket-kubrick-3910423bc7d5fbc6269f07462f45409c,5,Trump
trump ground game undercut by slow internet that crash app,2024-10-15,The Guardian,https://www.theguardian.com/us-news/2024/oct/14/trump-ground-game-smartphone-app,1,Trump
man arrest at trump rally deny assassination plot threaten to sue riverside county sheriff,2024-10-15,Los Angeles Times,https://www.latimes.com/california/story/2024-10-14/la-me-no-assassination-trump-coachella,1,Trump
the ground game harriss turnout machine vs trump unproven alliance,2024-10-15,The New York Times,https://www.nytimes.com/2024/10/13/us/politics/trump-harris-campaign-ground-game.html,1,Trump
who be vem miller man arrest outside trump rally,2024-10-15,The Hill,https://thehill.com/regulation/court-battles/4932324-vem-miller-man-arrested-outside-donald-trump-rally/,1,Trump
a harris ad use the hurricane to try to inflict damage on trump,2024-10-15,The New York Times,https://www.nytimes.com/2024/10/14/us/politics/a-harris-ad-uses-the-hurricanes-to-try-to-inflict-damage-on-trump.html,4,Trump
harris slam trump as unhinge as they trade attack in pennsylvania,2024-10-15,The Washington Post,https://www.washingtonpost.com/politics/2024/10/14/trump-harris-pennsylvania-attacks/,1,Trump
this could have be a year of a federal court reckon for trump judge have other idea,2024-10-15,AP News,https://apnews.com/article/trump-federal-court-classified-documents-2020-election-302f87960dbd84d7be5daedaf03328d8,1,Trump
exstaffer backing harris to ensure trump never step foot in oval office again,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4933478-sarah-matthews-donald-trump-kamala-harris-2024-election/,5,Trump
cnns tapper youngkin spar over trump military remark,2024-10-15,The Hill,https://thehill.com/homenews/media/4933376-jake-tapper-glenn-youngkin-donald-trump-military-comments/,1,Trump
analysis   how report threat in nc trace to trumpfuele misinformation,2024-10-15,The Washington Post,https://www.washingtonpost.com/politics/2024/10/14/militia-threats-trace-to-trump-conspiracies/,1,Trump
trump montco town hall turn into playlist party after medical emergency let just listen to music,2024-10-15,Inquirer.com,https://www.inquirer.com/politics/election/trump-montco-town-hall-music-pennsylvania-20241014.html,5,Trump
trump claim justice dept sue to add illegal voter to the roll in virginia here a fact check,2024-10-15,CBS News,https://www.cbsnews.com/news/virginia-trump-claims-justice-dept-sued-to-add-illegal-voters-to-the-rolls-fact-check/,1,Trump
trump pennsylvania event derail after audience member faint,2024-10-15,Bloomberg,https://www.bloomberg.com/news/articles/2024-10-14/trump-harris-pitch-economic-plans-to-pennsylvania-swing-voters,1,Trump
column   trump want to punish all of his enemy not just immigrant,2024-10-15,The Washington Post,https://www.washingtonpost.com/politics/2024/10/14/trump-punish-enemies/,1,Trump
2 man who be wound when a gunman open fire on trump at rally say secret service fail they,2024-10-15,NBC News,https://www.nbcnews.com/news/us-news/2-men-wounded-gunman-opened-fire-trump-rally-say-secret-service-failed-rcna173357,1,Trump
harris slam trump refusal to release medical record,2024-10-15,Axios,https://www.axios.com/2024/10/14/trump-medical-records-release-harris-2024-election,1,Trump
nevada 2024 trumpharris polls harris have a narrow leadbut struggle with latino voter,2024-10-15,Forbes,https://www.forbes.com/sites/saradorn/2024/10/14/nevada-2024-trump-harris-polls-harris-has-a-narrow-lead-but-struggles-with-latino-voters/,1,Trump
walz trump cross a line with threat to use military on enemy from within,2024-10-15,The Hill,https://thehill.com/homenews/4933117-trump-military-enemy-within/,1,Trump
trump town hall suddenly pause for apparent medical incident in crowd,2024-10-15,Newsweek,https://www.newsweek.com/donald-trump-town-hall-paused-medical-incidents-1968986,1,Trump
trump wage campaign against realtime fact check,2024-10-15,The Washington Post,https://www.washingtonpost.com/politics/2024/10/14/trump-fact-checks-interviews-debates/,1,Trump
native voter could swing arizona both party want their vote,2024-10-15,NPR,https://www.npr.org/2024/10/14/nx-s1-5151952/native-voters-arizona-harris-trump,1,Trump
share of trump medium extend huge comeback,2024-10-15,Yahoo Finance,https://finance.yahoo.com/news/shares-trump-media-extend-huge-181040473.html,5,Trump
trump antiimmigrant domestic enemy rhetoric in focus in final stretch to election day,2024-10-15,CBS News,https://www.cbsnews.com/news/donald-trump-rhetoric-enemy-anti-immigrant/,4,Trump
opinion   trump want to take back manufacture job it will not work,2024-10-15,The Washington Post,https://www.washingtonpost.com/opinions/2024/10/14/trump-manufacturing-jobs-china-globalization/,1,Trump
trump harris in critical pennsylvania as nbc news poll find the race even,2024-10-15,NBC News,https://www.nbcnews.com/nightly-news/video/trump-harris-in-critical-pennsylvania-as-nbc-news-poll-find-the-race-even-221715525708,4,Trump
michael flynn say gate of hell will be unleash under trump in response to execution question,2024-10-15,MSNBC News,https://www.msnbc.com/the-reidout/reidout-blog/michael-flynn-executions-trump-gates-of-hell-unleashed-rcna175387,1,Trump
trump media stock surge as investor grow more bullish on his chance of win we presidential election,2024-10-15,Variety,https://variety.com/2024/digital/news/trump-media-stock-djt-surges-investors-bullish-election-1236177233/,1,Trump
trump edge out harris with early voter in battleground state,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4932890-donald-trump-kamala-harris-battleground-states-harvard-harris-survey/,4,Trump
opinion   america be on the brink of a great political realignment its already visible in arizona,2024-10-15,The New York Times,https://www.nytimes.com/2024/10/14/opinion/trump-arizona-republican-party.html,5,Trump
education where do harris and trump stand,2024-10-15,Daily Montanan,https://dailymontanan.com/2024/10/14/education-where-do-harris-and-trump-stand/,5,Trump
harris campaign turn trump favorite weapon against he,2024-10-15,Axios,https://www.axios.com/2024/10/14/trump-harris-memes-social-media,5,Trump
frustrate jake tapper call out gop guv over trump denial,2024-10-15,The Daily Beast,https://www.thedailybeast.com/frustrated-jake-tapper-calls-out-gop-gov-glenn-youngkin-over-trump-denial,1,Trump
the alien enemy act last use in wwii internment be part of trump immigration plan,2024-10-15,USA Today,https://www.usatoday.com/story/news/politics/elections/2024/10/14/alien-enemies-act-trump-operation-aurora/75675457007/,1,Trump
another trump clemency recipient face domestic violencerelate charge,2024-10-15,The New York Times,https://www.nytimes.com/2024/10/14/us/politics/philip-esformes-trump-clemency-recipient-new-charges.html,1,Trump
exclusive kamala harris could join podcaster joe rogan for an interview   source,2024-10-15,Reuters,https://www.reuters.com/world/us/kamala-harris-could-join-podcaster-joe-rogan-an-interview-sources-2024-10-15/,4,Trump
kamala harriss late ploy to troll donald trump go on fox news,2024-10-15,Vanity Fair,https://www.vanityfair.com/news/story/kamala-harris-fox-news,1,Trump
trumplove neonazis crash maga boat parade,2024-10-15,Rolling Stone,https://www.rollingstone.com/politics/politics-news/neo-nazis-crash-trump-boat-parade-florida-1235133637/,1,Trump
I m a republican endorse kamala harris over donald trump,2024-10-15,MSNBC News,https://www.msnbc.com/opinion/msnbc-opinion/wisconsin-republican-endorsing-kamala-harris-donald-trump-rcna175321,5,Trump
donald trump jd vance both set for appearance in chicago area this week,2024-10-15,NBC Chicago,https://www.nbcchicago.com/news/local/chicago-politics/donald-trump-jd-vance-both-set-for-appearances-in-chicago-area-tuesday/3573333/,5,Trump
harris blast trump enemy from within comment at pennsylvania rally,2024-10-15,Reuters,https://www.reuters.com/world/us/harris-targets-black-men-with-new-economic-proposals-2024-10-14/,1,Trump
want to understand donald trump then watch macho 80 action movie,2024-10-15,The Guardian,https://www.theguardian.com/film/2024/oct/15/donald-trump-macho-movie-action-hero-for-votes,5,Trump
trump rhetoric intensifie as campaign near end,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4932809-trump-campaign-rhetoric-intensity/,2,Trump
man arrest outside trump california rally have gun and fake passport,2024-10-15,BBC,https://www.bbc.com/news/articles/c4gqyezwj7lo,1,Trump
opinion   obama put trump in his place but he also put voter on the spot,2024-10-15,The Washington Post,https://www.washingtonpost.com/opinions/2024/10/14/obama-rally-trump-voters-morals/,1,Trump
trump want the military use against americans who do not support he on election day,2024-10-15,Vanity Fair,https://www.vanityfair.com/news/story/trump-wants-the-military-used-against-americans-who-dont-support-him-on-election-day,1,Trump
how trump may try to challenge the election result if he lose again,2024-10-15,The Washington Post,https://www.washingtonpost.com/politics/2024/10/14/trump-2024-election-results/,5,Trump
harris and trump hold rival event in battleground pennsylvania,2024-10-15,Yahoo,https://www.yahoo.com/news/harris-trump-both-campaign-battleground-120056147.html,4,Trump
column   trump cause the gender gap,2024-10-15,The Washington Post,https://www.washingtonpost.com/style/power/2024/10/14/trump-harris-gender-election/,1,Trump
trump want to renegotiate his own trade deal with mexico and canada,2024-10-15,CNN,https://www.cnn.com/2024/10/14/politics/usmca-trump-renegotiate/index.html,1,Trump
harris campaign hit trump for 1 month without mainstream interview,2024-10-15,The Hill,https://thehill.com/homenews/4932702-trump-harris-media-interviews/,1,Trump
donald trump have make at least 10 new tax cut promise can he keep any of they,2024-10-15,Yahoo Finance,https://finance.yahoo.com/news/donald-trump-has-made-at-least-10-new-tax-cut-promises-can-he-keep-any-of-them-145919239.html,1,Trump
butler rally shoot survivor blame trump assassination attempt on secret service rush job,2024-10-15,Fox News,https://www.foxnews.com/us/butler-rally-shooting-survivors-blame-trump-assassination-attempt-secret-service-rush-job,1,Trump
trumps campaign crowdfunde million online in an untraditional approach to emergency relief,2024-10-15,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/US/wireStory/trumps-campaign-crowdfunded-millions-online-untraditional-approach-emergency-114776702,1,Trump
donald trump town hall take strange musical twist,2024-10-15,HuffPost,https://www.huffpost.com/entry/donald-trump-music-town-hall-oaks-pennsylvania_n_670dbb07e4b0ce20754b7c5b,3,Trump
harris announce a new plan to empower black man as she try to energize they to vote for she,2024-10-15,AP News,https://apnews.com/article/harris-black-men-empowerment-voter-policy-proposals-67ac83899af785cf4d8788b9fcdeb592,4,Trump
trump campaign miss deadline to pay st cloud for rally,2024-10-15,Star Tribune,https://www.startribune.com/trump-campaign-misses-deadline-to-pay-st-cloud-for-rally/601162096,1,Trump
I could not live with myself former trump official endorse harris in 2024 after jan 6 trial,2024-10-15,MSNBC News,https://www.msnbc.com/andrea-mitchell-reports/watch/-i-couldn-t-live-with-myself-former-trump-official-endorses-harris-in-2024-after-jan-6-trials-221690949860,1,Trump
more gut than trump have vp harris agree to fox news interview while donald trump hide,2024-10-15,MSNBC News,https://www.msnbc.com/deadline-white-house/watch/-more-guts-than-trump-has-vp-harris-agrees-to-fox-news-interview-while-donald-trump-hides-221693509971,1,Trump
they will vote against harris arab americans in michigan desert democrats over gaza,2024-10-15,The Guardian,https://www.theguardian.com/us-news/2024/oct/14/hamtramck-donald-trump-arab-american-muslim,1,Trump
man arrest with gun near trump rally say he have a pass to be there,2024-10-15,Los Angeles Times,https://www.latimes.com/california/story/2024-10-13/man-arrested-near-trump-rally-in-coachella-with-shotgun-handgun-high-capacity-magazine-authorities-say,1,Trump
djt stock extend massive rally as election odd shift in donald trump favor,2024-10-15,Yahoo Finance,https://finance.yahoo.com/news/djt-stock-extends-massive-rally-as-election-odds-shift-in-donald-trumps-favor-164614651.html,4,Trump
wisconsin 2024 trumpharris poll late survey show trump with slight edge,2024-10-15,Forbes,https://www.forbes.com/sites/saradorn/2024/10/14/wisconsin-2024-trump-harris-polls-latest-surveys-show-trump-with-slight-edge/,3,Trump
trump vs harris 2024 poll harris up 2 point in late survey as race be nearly tie,2024-10-15,Forbes,https://www.forbes.com/sites/saradorn/2024/10/14/trump-vs-harris-2024-polls-harris-leads-by-2-points-in-latest-survey/,2,Trump
trump ramp up his dangerous political rhetoric in final week of campaign,2024-10-15,PBS,https://www.pbs.org/newshour/show/trump-ramps-up-his-dangerous-political-rhetoric-in-final-weeks-of-campaign,1,Trump
harris play mashup of trump enemy within comment at erie rally shortly after crowd chant lock he up,2024-10-15,Fox News,https://www.foxnews.com/politics/harris-plays-mashup-trumps-enemy-within-comments-erie-rally-after-crowd-chants-lock-him-up,1,Trump
live trump host town hall in pennsylvania,2024-10-15,NewsNation,https://www.newsnationnow.com/politics/2024-election/live-trump-harris-rfk-vance-campaign/,5,Trump
geraldo rivera endorses kamala harris rebuke pal donald trump as sore loser,2024-10-15,Deadline,https://deadline.com/2024/10/geraldo-rivera-endorses-harris-trump-sore-loser-1236115168/,4,Trump
donald trump fume over fake and classless biopic the apprentice,2024-10-15,The Hollywood Reporter,https://www.hollywoodreporter.com/movies/movie-news/donald-trump-the-apprentice-reaction-fake-classless-1236031493/,1,Trump
man arrest near trump rally on gun charge deeply admire expresident,2024-10-15,The Guardian,https://www.theguardian.com/us-news/2024/oct/14/trump-rally-gun-arrest-supporter,5,Trump
absolute chaos trump rally in calif desert end in transportation disaster,2024-10-15,SFGATE,https://www.sfgate.com/politics/article/trump-rally-attendees-stranded-california-desert-19837078.php,1,Trump
trump campaign not view coachella incident as an assassination attempt,2024-10-15,KTLA,https://ktla.com/news/california/trump-campaign-not-viewing-coachella-incident-as-an-assassination-attempt/,1,Trump
the dollar be rally as investor make a down payment on a trump victory,2024-10-15,MarketWatch,https://www.marketwatch.com/story/the-dollar-is-rallying-because-investors-are-making-a-down-payment-on-a-trump-election-victory-40bc9736,1,Trump
kamala harris erase donald trump gain with black voter new poll,2024-10-15,Newsweek,https://www.newsweek.com/kamala-harris-erases-donald-trump-gains-black-voters-new-poll-1968790,5,Trump
michigan senate foe brace for a really close race amid harristrump brawl,2024-10-15,NBC News,https://www.nbcnews.com/politics/2024-election/michigan-senate-foes-brace-really-close-race-harris-trump-brawl-rcna175104,4,Trump
donald trump next stop on his podcast blitz may be with joe rogan,2024-10-15,Vanity Fair,https://www.vanityfair.com/news/story/donald-trump-joe-rogan-2024-election,4,Trump
how alarmed should we be if trump win again,2024-10-15,The New Yorker,https://www.newyorker.com/magazine/2024/10/21/how-alarmed-should-we-be-if-trump-wins-again,1,Trump
trump falsely claim we just see high inflation period ever in pa town hall live,2024-10-15,The Independent,https://www.independent.co.uk/news/world/americas/us-politics/trump-harris-campaign-pennsylvania-election-live-updates-b2629055.html,1,Trump
economist say inflation likely high under trump than harris,2024-10-15,Fortune,https://fortune.com/2024/10/14/trump-wants-to-pin-inflation-on-harris-most-economists-say-prices-will-rise-faster-under-him/,1,Trump
thousand flock to see donald trump rally near coachella,2024-10-15,Los Angeles Daily News,https://www.dailynews.com/2024/10/12/thousands-flock-to-see-donald-trump-rally-near-coachella/,5,Trump
us man arrest at trumps california rally on gun charge,2024-10-15,DW,https://www.dw.com/en/us-man-arrested-at-donald-trumps-california-rally-on-gun-charges/a-70482920,1,Trump
donald trump lash out at the apprentice by call it a politically disgusting hatchet job make by human scum director respond I m available to talk far,2024-10-15,Variety,https://variety.com/2024/film/news/donald-trump-slams-the-apprentice-movie-disgusting-1236176766/,1,Trump
watch live trump town hall in pennsylvania,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4931780-watch-live-trump-town-hall-in-pennsylvania/,5,Trump
harris and trump vie for jewish voter unsettle by israelgaza conflict,2024-10-15,The Washington Post,https://www.washingtonpost.com/politics/2024/10/14/jewish-voters-pennsylvania-harris-trump-election-2024/,1,Trump
the trump voter who do not believe trump,2024-10-15,The New York Times,https://www.nytimes.com/2024/10/14/us/elections/trump-promises-extreme-rhetoric.html,1,Trump
all of the celebrity who ve endorse kamala harris and donald trump,2024-10-15,Forbes,https://www.forbes.com/sites/maryroeloffs/2024/10/14/harris-and-trumps-biggest-celebrity-endorsements-apprentice-star-omarosa-manigault-newman-bryan-cranston-and-more/,5,Trump
david plouffe on harris vs trump too close for comfort,2024-10-15,New York Magazine,https://nymag.com/intelligencer/article/david-plouffe-kamala-harris-donald-trump.html,2,Trump
trump campaign flip bill clinton laken riley remark on harris,2024-10-15,The Hill,https://thehill.com/policy/national-security/4932653-trump-campaign-clinton-immigration/,1,Trump
trump rally shoot survivor blame secret service for butler assassination attempt 100 negligence,2024-10-15,New York Post,https://nypost.com/2024/10/14/us-news/trump-rally-shooting-survivors-blame-secret-service-for-butler-assassination-attempt-100-negligence/,1,Trump
the challenge trump could face if he try to use the alien enemy act of 1798 against immigrant,2024-10-15,MSNBC News,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/trump-alien-enemies-act-1798-immigrants-supreme-court-rcna175269,5,Trump
clinton knock trump for deny knowledge of project 2025,2024-10-15,NBC News,https://www.nbcnews.com/video/clinton-knocks-trump-for-denying-knowledge-of-project-2025-221677637849,1,Trump
trump campaign try to push immigration issue over bill clinton comment on laken riley,2024-10-15,CNN,https://www.cnn.com/2024/10/14/politics/bill-clinton-laken-riley-campaign/index.html,4,Trump
opinion I study nuclear war kamala harris must be our next president,2024-10-15,Detroit Free Press,https://www.freep.com/story/opinion/contributors/2024/10/14/trump-presidency-risk-nuclear-war-iran-israel-middle-east-kamala-harris/75612049007/,5,Trump
hillary clinton trump rhetoric now blatantly fascist,2024-10-15,The Hill,https://thehill.com/homenews/campaign/4932198-hillary-clinton-trump-rhetoric-fascist/,1,Trump
lie and bs trump could lose over factlash as msnbc breakdown show,2024-10-15,MSNBC News,https://www.msnbc.com/the-beat-with-ari/watch/lies-and-bs-trump-could-lose-over-fact-lash-as-msnbc-breakdown-shows-221715525931,1,Trump
election 2024 big name campaign trump harris,2024-10-15,www.kplctv.com,https://www.kplctv.com/2024/10/14/election-2024-big-names-campaign-trump-harris/,5,Trump
harris goad trump to release medical record after she get clean bill of health from personal physician,2024-10-15,Fox News,https://www.foxnews.com/politics/harris-goads-trump-release-medical-records-after-she-gets-clean-bill-health-from-personal-physician,1,Trump
trump call for national guard or military to be deploy on election day,2024-10-15,Spectrum News NY1,https://ny1.com/nyc/all-boroughs/politics/2024/10/14/donald-trump-national-guard-military-election-day-enemy-from-within,1,Trump
trump be raise money for hurricane reliefbut where be it go,2024-10-15,The New Republic,https://newrepublic.com/post/187144/donald-trump-raising-money-hurricane-relief-suspicious,1,Trump
trump harris and the end of roe all collide in closely divide battle for white woman,2024-10-15,NBC News,https://www.nbcnews.com/politics/2024-election/trump-harris-end-roe-collide-closely-divided-battle-white-women-rcna175017,5,Trump
two undecided voter explain why they re move to trump,2024-10-15,Newsweek,https://www.newsweek.com/undecided-voters-trump-harris-mark-halperin-morning-meeting-1968757,1,Trump
where do harris and trump stand on the key election issue,2024-10-15,The Guardian,https://www.theguardian.com/us-news/2024/oct/14/election-harris-trump-issues-policies,3,Trump
trump speak at town hall in oak monday harris travel to western pennsylvania for campaign rally,2024-10-15,CBS News,https://www.cbsnews.com/philadelphia/news/donald-trump-kamala-harris-pennsylvania-campaign-events/,4,Trump
town fine resident who project trump sign onto water tower,2024-10-15,HuffPost,https://www.huffpost.com/entry/ap-us-water-tower-trump-sign-projection_n_670d9258e4b0c5b8c0af0bf7,4,Trump
election campaign schedule where harris trump will be in swing state this week,2024-10-15,USA Today,https://www.usatoday.com/story/news/politics/elections/2024/10/14/trump-harris-election-campaign-schedules/75669934007/,4,Trump
why trump furious condemnation of the apprentice film matter,2024-10-15,MSNBC News,https://www.msnbc.com/rachel-maddow-show/maddowblog/trumps-furious-condemnation-apprentice-film-matters-rcna175283,1,Trump
the truth about trump suppose third wouldbe assassin,2024-10-15,The New Republic,https://newrepublic.com/post/187149/donald-trump-third-assassination-attempt-truth,1,Trump
over 3 million americans quit their jobswhy that s good news for donald trump,2024-10-15,Newsweek,https://www.newsweek.com/over-3-million-americans-quit-their-jobs-why-its-good-news-trump-1968919,1,Trump
facist to the core donald trump describe as a threat to america by gen mark milley,2024-10-15,MSNBC News,https://www.msnbc.com/deadline-white-house/watch/-facist-to-the-core-donald-trump-described-as-a-threat-to-america-by-gen-mark-milley-221699141601,1,Trump
arab american group refuse to endorse trump or harris cite israel support,2024-10-15,The Times of Israel,https://www.timesofisrael.com/liveblog_entry/arab-american-group-refuses-to-endorse-trump-or-harris-citing-israel-support/,1,Trump
here who would benefit from trump propose tax break on car loan interest,2024-10-15,CNBC,https://www.cnbc.com/2024/10/14/trump-wants-to-make-auto-loan-interest-tax-deductible-heres-who-benefits.html,1,Trump
trump loyalist push for a combative slate of new judge,2024-10-15,WSJ,https://www.wsj.com/politics/elections/trump-loyalists-push-for-a-combative-slate-of-new-judges-a3a007e9,5,Trump
las vegas man threaten to sue authority over trump assassination attempt claim,2024-10-15,Yahoo,https://www.yahoo.com/news/las-vegas-man-threatens-sue-010106085.html,1,Trump
inside the trump admin secret battle plan for north korea,2024-10-15,Rolling Stone,https://www.rollingstone.com/politics/politics-features/trump-north-korea-secret-battle-plans-nuclear-war-1235132893/,5,Trump
harristrump poll tighten but predictit and polymarket tell a different story,2024-10-15,Fortune,https://fortune.com/2024/10/14/harris-vs-trump-polls-predictit-polymarket-election-odds/,2,Trump
who be vem miller man arrest outside trump coachella rally 4 thing to know,2024-10-15,Fox News,https://www.foxnews.com/politics/who-vem-miller-man-arrested-outside-trump-coachella-rally-4-things-know,1,Trump
a picture of donald trump face be two completely different color be go viral for obvious reason,2024-10-15,Yahoo,https://www.yahoo.com/entertainment/picture-donald-trumps-face-being-181137468.html,1,Trump
if trump lose again republican be ready to falsely blame immigrant,2024-10-15,Rolling Stone,https://www.rollingstone.com/politics/politics-features/trump-republicans-voter-purge-immigrants-non-citizens-1235132883/,1,Trump
its all about the other,2024-10-15,The American Prospect,https://prospect.org/politics/2024-10-14-all-about-the-others-trump-immigrants/,3,Trump
