News Title,Date,Source,URL,sentiment,search_query
aide say trump resist send federal fund after california wildfire,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/politics/trump-wildfire-aid-california.html,1,Trump
jpmorgan chase deny trump claim that ceo jamie dimon have endorse he,2024-10-05,CBS News,https://www.cbsnews.com/news/trump-jamie-dimon-endorsement-jpmorgan-chase/,1,Trump
trump falsely tout endorsement from jp morgan ceo jamie dimon,2024-10-05,The Guardian,https://www.theguardian.com/us-news/2024/oct/04/trump-jamie-dimon-false-endorsement,1,Trump
month on trump shoot witness still stun by security lapse,2024-10-05,BBC,https://www.bbc.com/news/videos/cwy91d1g057o,1,Trump
biden say he be worried about violence around the presidential election,2024-10-05,NPR,https://www.npr.org/2024/10/04/nx-s1-5140605/biden-trump-election-outcome-peaceful,1,Trump
trump return to site of pennsylvania assassination attempt for huge rally with vance and musk,2024-10-05,AP News,https://apnews.com/article/trump-butler-pennsylvania-elon-musk-assassination-attempt-24a8718393eb6fdab01336ca4438a0e0,1,Trump
donald trump take new swipe at liz cheney,2024-10-05,Newsweek,https://www.newsweek.com/donald-trump-takes-new-swipe-liz-cheney-1964256,5,Trump
trump visit north carolina after harris rally in michigan election live update,2024-10-05,The New York Times,https://www.nytimes.com/live/2024/10/04/us/harris-trump-election,1,Trump
bruce springsteen endorse harris call trump most dangerous candidate for president in my lifetime,2024-10-05,CBS News,https://www.cbsnews.com/news/bruce-springsteen-endorses-harris-calls-trump-most-dangerous-candidate/,5,Trump
helene hit trump stronghold in georgia and north carolina it could swing the election,2024-10-05,Politico,https://www.politico.com/news/2024/10/04/helene-trump-georgia-north-carolina-elections-00182448,1,Trump
us election poll tracker 2024 who be ahead   harris or trump,2024-10-05,BBC,https://www.bbc.com/news/articles/cj4x71znwxdo,1,Trump
trump georgia gov kemp make rare appearance together to survey hurricane helene damage,2024-10-05,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/Politics/trump-georgia-gov-kemp-survey-hurricane-helene-damage/story%3Fid%3D114498650,4,Trump
biden say small business disaster loan program will soon run out of money,2024-10-05,NPR,https://www.npr.org/2024/10/04/nx-s1-5140667/hurricane-helene-loans-biden-kamala-harris-trump,1,Trump
oklahoma schools need 55000 bible trumpendorse book fit the bill,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/oklahoma-schools-trump-bible.html,5,Trump
melania trump signal support for we abortion right,2024-10-05,BBC,https://www.bbc.com/news/articles/ce3zxk9w955o,5,Trump
trump false claim about the federal response to hurricane helene,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/politics/trump-helene-fema-fact-check.html,1,Trump
the reason people say they leave donald trump rally early,2024-10-05,The Washington Post,https://www.washingtonpost.com/politics/2024/10/04/trump-rally-departures-early/,1,Trump
donald trumps foulmouthe migrant rant capture in private pitch to donor,2024-10-05,The Guardian,https://www.theguardian.com/us-news/2024/oct/04/trump-fundraiser-recording,1,Trump
trump visit nc for town hall in wake of helene call response terrible,2024-10-05,NC Newsline,https://ncnewsline.com/%3Fpost_type%3Dbriefs%26p%3D178804,1,Trump
bible that oklahoma want for school match version back by trump,2024-10-05,AP News,https://apnews.com/article/oklahoma-bible-schools-trump-endorsed-f8001269aadca5b41712c6ec80e34f69,5,Trump
trump to head back to butler   site of 1st assassination attempt   for weekend rally,2024-10-05,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/Politics/trump-head-back-butler-site-1st-assassination-attempt/story%3Fid%3D114469952,1,Trump
trump take aim at legal immigration,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/politics/trump-takes-aim-at-legal-immigration.html,4,Trump
the late harris to visit michigan while trump head to georgia,2024-10-05,AP News,https://apnews.com/article/harris-trump-vance-walz-election-cdf0cac197011d8a6e67fc339638f553,4,Trump
trump kemp mark detente in georgia,2024-10-05,Politico,https://www.politico.com/news/2024/10/04/trump-kemp-georgia-detente-00182582,5,Trump
harris in michigan try to head off trump attack over gas car,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/politics/kamala-harris-trump-gas-cars-evs-michigan.html,1,Trump
trump georgia gov brian kemp appear together after yearslong tension over 2020 election,2024-10-05,CBS News,https://www.cbsnews.com/news/trump-georgia-governor-brian-kemp-first-time-since-2020-election/,4,Trump
trump return to butler pennsylvania for a rally saturday here how secret service will secure the event,2024-10-05,CBS News,https://www.cbsnews.com/news/trump-butler-rally-return-secret-service/,5,Trump
trump falsely promote endorsement from banker who have not endorse he,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/politics/trump-dimon-false-endorsement.html,1,Trump
trump spread false claim on federal hurricane response,2024-10-05,NBC News,https://www.nbcnews.com/meet-the-press/video/trump-spreads-false-claims-on-federal-hurricane-response-220930117982,1,Trump
harris lead trump by 3 improve stand on economic issue,2024-10-05,Data For Progress,https://www.dataforprogress.org/blog/2024/10/4/harris-leads-trump-by-3-improves-standing-on-economic-issues,4,Trump
oklahoma be try to put trump bible in the classroom,2024-10-05,Mother Jones,https://www.motherjones.com/politics/2024/10/oklahoma-schools-trump-bible-superintendent/,1,Trump
those be not trump grade from fordham image in video be a forgery   fact check,2024-10-05,USA Today,https://www.usatoday.com/story/news/factcheck/2024/10/04/trump-fordham-report-card-fabricated-fact-check/75495235007/,1,Trump
elon musk to join trump at rally at the site of first assassination attempt,2024-10-05,AP News,https://apnews.com/article/elon-musk-donald-trump-jd-vance-rally-butler-election-x-twitter-eric-laura-4f7d510c1b86f7cced7ca87e77876ad2,4,Trump
vietnam war veteran give trump his purple heart for take bullet in butler   you get gut,2024-10-05,New York Post,https://nypost.com/2024/10/05/us-news/vietnam-war-veteran-gives-trump-his-purple-heart-for-taking-bullet-in-butler-you-got-guts/,5,Trump
watch live trump hold town hall in north carolina,2024-10-05,The Hill,https://thehill.com/video-clips/4916111-donald-trump-helene-north-carolina-town-hall/,5,Trump
exclusive conservative think tank target nasa employee communication about musk trump,2024-10-05,Reuters,https://www.reuters.com/world/us/conservative-think-tank-targeting-nasa-employees-communications-about-musk-trump-2024-10-04/,4,Trump
why cnn legal analyst be criticize the late jack smith filing,2024-10-05,CNN,https://www.cnn.com/2024/10/04/politics/video/jack-smith-trump-filing-elie-honig-reaction-cnc-digvid,1,Trump
analysis   inside the trump campaign ground game,2024-10-05,The Washington Post,https://www.washingtonpost.com/politics/2024/10/04/inside-trump-campaigns-ground-game/,4,Trump
drag queen pattie gonia may take legal action over unauthorized trump campaign ad,2024-10-05,NBC News,https://www.nbcnews.com/nbc-out/out-politics-and-policy/drag-queen-pattie-gonia-trump-ad-legal-options-rcna174034,1,Trump
trump already harsh rhetoric on migrant be turn dark as election day near,2024-10-05,Reuters,https://www.reuters.com/world/us/trumps-already-harsh-rhetoric-migrants-is-turning-darker-election-day-nears-2024-10-04/,1,Trump
biden warn trump may not peacefully concede election,2024-10-05,Reuters,https://www.reuters.com/world/us/biden-says-he-is-concerned-about-trumps-reaction-if-he-loses-election-2024-10-04/,1,Trump
musk to attend trump rally in butler scene of july shooting,2024-10-05,Axios,https://www.axios.com/2024/10/04/musk-trump-butler-pennsylvania-rally,4,Trump
mary trump compliment donald trump skill,2024-10-05,Newsweek,https://www.newsweek.com/mary-trump-compliments-donald-trumps-skills-1964151,5,Trump
watch trump make remark on hurricane helene recovery with georgia gov kemp,2024-10-05,PBS,https://www.pbs.org/newshour/politics/watch-live-trump-makes-remarks-on-hurricane-helene-recovery-with-ga-gov-kemp,4,Trump
analysis   no biden do not take fema relief money to use on migrant   but trump do,2024-10-05,The Washington Post,https://www.washingtonpost.com/politics/2024/10/04/no-biden-didnt-take-fema-relief-money-use-migrants-trump-did/,1,Trump
ben horowitz will donate to harris campaign after trump support,2024-10-05,Bloomberg.com,https://www.bloomberg.com/news/articles/2024-10-04/vc-horowitz-will-donate-to-harris-campaign-after-trump-support,1,Trump
I m exspecial force we veteran back trumphell stop world war iii,2024-10-05,Newsweek,https://www.newsweek.com/i-special-forces-trump-veterans-world-war-iii-1963065,1,Trump
ros atkin on the first donald trump assassination attempt,2024-10-05,BBC,https://www.bbc.com/news/videos/ce816mjq8nmo,4,Trump
donald trump criticism could lead to nfl rule change,2024-10-05,Newsweek,https://www.newsweek.com/sports/nfl/donald-trump-criticism-could-lead-nfl-rule-change-1964252,1,Trump
report elon musk have be fund trump antiimmigrant mastermind,2024-10-05,Mother Jones,https://www.motherjones.com/politics/2024/10/elon-musk-wsj-trump-stephen-miller-donations/,1,Trump
harris or trump election betting go live in we,2024-10-05,Politico,https://www.politico.com/news/2024/10/04/harris-trump-election-betting-00182432,5,Trump
hurricane helene political row erupt over disaster relief,2024-10-05,BBC,https://www.bbc.com/news/articles/c5y3qgqxpwno,1,Trump
who s who in jack smiths massive trump election interference file,2024-10-05,The Washington Post,https://www.washingtonpost.com/national-security/2024/10/04/who-named-trump-election-interference-case-jack-smith/,1,Trump
trump campaign think abortion ballot measure might actually help he,2024-10-05,Forbes,https://www.forbes.com/sites/alisondurkee/2024/10/04/trump-campaign-thinks-abortion-ballot-measures-might-actually-help-him/,1,Trump
people who previously vote for donald trump be share why they re vote for kamala harris now,2024-10-05,BuzzFeed,https://www.buzzfeed.com/morgansloss1/former-trump-supporters-vote-for-kamala-harris,5,Trump
biden not confident of peaceful 2024 election trump visit georgia alongside governor brian kemp live,2024-10-05,Yahoo,https://www.yahoo.com/news/trump-vs-harris-debate-live-190426328.html,1,Trump
biden say he s concerned 2024 election will not be peaceful after trump vance comment,2024-10-05,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/Politics/biden-concerned-2024-election-peaceful-after-trump-vance/story%3Fid%3D114508212,1,Trump
trump during fayetteville town hall say he d change fort liberty back to fort bragg,2024-10-05,The Fayetteville Observer,https://www.fayobserver.com/story/news/politics/elections/2024/10/04/donald-trump-says-it-should-be-fort-bragg-not-fort-liberty/75517697007/,1,Trump
rep liz cheney rips trump I be a republican before donald trump start spray tanning,2024-10-05,MSNBC News,https://www.msnbc.com/deadline-white-house/watch/rep-liz-cheney-rips-trump-i-was-a-republican-before-donald-trump-started-spray-tanning-220931141795,1,Trump
some trump rally attendee arrive a day early in butler to claim a spot in line,2024-10-05,WTAE,https://www.wtae.com/article/trump-rally-butler-pennsylvania-attendees/62515591,3,Trump
white house call trump claim fema disaster relief money spend on migrant absolutely false,2024-10-05,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/Politics/white-house-calls-trumps-claim-fema-disaster-relief/story%3Fid%3D114496762,1,Trump
jamie dimon deny trump claim that jpmorgan ceo have endorse he,2024-10-05,CNBC,https://www.cnbc.com/2024/10/04/trump-jamie-dimon-endorsement-jpmorgan.html,1,Trump
trump back off proposal to slash prescription drug price by link they to foreign country,2024-10-05,STAT,https://www.statnews.com/2024/10/04/trump-prescription-drug-prices-policy-most-favored-nations/,1,Trump
former president trump hold news conference in georgia,2024-10-05,C-SPAN,https://www.c-span.org/video/%3F538938-1/president-trump-holds-news-conference-georgia,5,Trump
family of corey comperatore trump rallygoer shoot dead struggle with loss,2024-10-05,BBC,https://www.bbc.com/news/articles/c20jez2dvw8o,1,Trump
protrump mayor rips counterproductive fema accusation,2024-10-05,Newsweek,https://www.newsweek.com/pro-trump-mayor-rips-counterproductive-fema-accusations-1964228,1,Trump
politic roundup harris court republicans as trump return to site of shoot,2024-10-05,NPR,https://www.npr.org/2024/10/04/1203595459/podcast-campaign-roundup-liz-cheney-harris-donald-trump-return-butler-pa,1,Trump
donald trump jump 14 in michigan election odd show,2024-10-05,Newsweek,https://www.newsweek.com/donald-trump-jumped-14-michigan-election-odds-show-1964166,4,Trump
photo scene from outside the trump rally in fayetteville,2024-10-05,The Fayetteville Observer,https://www.fayobserver.com/picture-gallery/news/politics/elections/2024/10/04/photos-outside-the-donald-trump-town-hall-in-fayetteville/75453690007/,4,Trump
scoop vc titan ben horowitz plan significant donation to kamala harris,2024-10-05,Axios,https://www.axios.com/2024/10/04/ben-horowitz-endorse-kamala-harris,5,Trump
smoking gun trump refuse disaster relief until he learn it help gop voter exaide say,2024-10-05,MSNBC News,https://www.msnbc.com/all-in/watch/-smoking-gun-trump-refused-disaster-relief-until-he-learned-it-helped-gop-voters-ex-aides-say-220957253521,1,Trump
biden warn election might not be peaceful because of trump,2024-10-05,The Daily Beast,https://www.thedailybeast.com/biden-warns-election-might-not-be-peaceful-because-of-trump,1,Trump
where be nude trump statue going take down in phoenix soon after its appearance,2024-10-05,The Arizona Republic,https://www.azcentral.com/story/news/local/phoenix-breaking/2024/10/04/nude-trump-statue-disappeared-as-fast-as-it-came-to-phoenix-where-is-it/75516483007/,1,Trump
republican woman know donald trump be no protector of woman,2024-10-05,Salon.com,https://www.salon.com/2024/10/04/women-know-donald-is-no-protector-of-women/,1,Trump
trump kemp make rare joint appearance in helene aftermath,2024-10-05,The Hill,https://thehill.com/homenews/campaign/4916740-trump-kemp-hurricane-helene/,4,Trump
man charge with threaten judge in florida district that hear trump case,2024-10-05,The Guardian,https://www.theguardian.com/us-news/2024/oct/04/man-charged-judge-florida-trump,1,Trump
elon musk say he will attend trump rally in butler pennsylvania,2024-10-05,Politico,https://www.politico.com/news/2024/10/04/elon-musk-trump-rally-00182506,4,Trump
newt gingrich on what trump could accomplish in a second term,2024-10-05,The New Yorker,https://www.newyorker.com/podcast/the-new-yorker-radio-hour/newt-gingrich-on-what-trump-could-accomplish-in-a-second-term,4,Trump
donald trump town hall in fayetteville highlight from our live coverage,2024-10-05,The Fayetteville Observer,https://www.fayobserver.com/story/news/politics/elections/2024/10/04/donald-trump-in-fayetteville-nc-ahead-of-november-2024-election/75453482007/,5,Trump
trump return to the storm zone criticize biden administration response,2024-10-05,NBC News,https://www.nbcnews.com/nightly-news/video/trump-returns-to-the-storm-zone-criticizes-biden-administration-s-response-220948549795,1,Trump
trump make amend with georgia gov kemp discuss election and immigration at helene recovery event,2024-10-05,WABE,https://www.wabe.org/trump-makes-amends-with-georgia-gov-kemp-talks-about-election-and-immigration-at-helene-recovery-event/,4,Trump
election 2024 live update harris say race with trump will be tight until the very end,2024-10-05,BBC,https://www.bbc.com/news/live/c0e1d44z9lzt%3Fpage%3D2,3,Trump
jpmorgan say dimon have not endorse trump for president,2024-10-05,Fortune,https://fortune.com/2024/10/04/jamie-dimon-jpmorgan-no-endorsement-donald-trump-presidential-election/,1,Trump
trump medium have major new problem,2024-10-05,New York Magazine,https://nymag.com/intelligencer/article/trump-media-has-major-new-problems.html,2,Trump
education where do harris and trump stand,2024-10-05,Washington State Standard,https://washingtonstatestandard.com/2024/10/04/education-where-do-harris-and-trump-stand/,5,Trump
watch live trump kemp tour hurricane helene damage in georgia,2024-10-05,The Hill,https://thehill.com/video-clips/4916051-watch-live-donald-trump-brian-kemp-georgia-hurricane-helene-damage/,1,Trump
a huge opportunity trump return to butler for a highprofile rally,2024-10-05,NBC News,https://www.nbcnews.com/politics/2024-election/trump-returns-butler-high-profile-rally-rcna173033,5,Trump
trump to return to butler for another rally   national news   us news,2024-10-05,U.S. News & World Report,https://www.usnews.com/news/national-news/articles/2024-10-04/trump-to-return-to-butler-for-another-rally,1,Trump
jamie dimon no I have not endorse donald trump,2024-10-05,Business Insider,https://www.businessinsider.com/jamie-dimon-denies-donald-trump-claim-endorse-2024-10,1,Trump
former gop rep cheney rip petty vindictive cruel trump at harris rally,2024-10-05,"ABC News - Breaking News, Latest News and Videos",https://abcnews.go.com/Politics/former-gop-rep-liz-cheney-harris-wisconsin-rally/story%3Fid%3D114463958,1,Trump
trump make crass joke about death of rally attendee in leak recording,2024-10-05,The Daily Beast,https://www.thedailybeast.com/donald-trump-made-crass-jokes-about-death-of-corey-comparatore-in-leaked-recording,1,Trump
jpmorgan chase deny trump claim that jamie dimon endorse he,2024-10-05,The Hill,https://thehill.com/business/4916606-jpmorgan-chase-denies-trumps-claim-that-jamie-dimon-endorsed-him/,1,Trump
executive resign at trump medium truth social parent company,2024-10-05,The Guardian,https://www.theguardian.com/business/2024/oct/04/executive-resigns-truth-social-trump-media-andrew-northwall,1,Trump
trump blame immigrant as if that be a policy position its racist,2024-10-05,Los Angeles Times,https://www.latimes.com/opinion/story/2024-10-04/trump-border-deportation-housing-immigration-fema-hurricane-helene,1,Trump
reveal the real reason why people be leave donald trump rally as he be still on stage,2024-10-05,The Independent,https://www.independent.co.uk/news/world/americas/us-politics/trump-people-leaving-rally-reason-b2624212.html,5,Trump
djt stock reverse course close high after trump medium exec exit,2024-10-05,Barron's,https://www.barrons.com/articles/trump-media-djt-stock-exec-exit-shares-f1d72c53,1,Trump
trump be make joke about the man kill at his rally,2024-10-05,The New Republic,https://newrepublic.com/post/186829/trump-making-jokes-man-killed-rally,1,Trump
trump falsely claim he be endorse by jpmorgan ceo jamie dimon,2024-10-05,NBC News,https://www.nbcnews.com/politics/2024-election/trump-falsely-claims-was-endorsed-jpmorgan-ceo-jamie-dimon-rcna174087,1,Trump
kamala harris trolls trump on truth social with video of halfempty rally,2024-10-05,Newsweek,https://www.newsweek.com/kamala-harris-trump-truth-social-rally-crowd-size-1964081,1,Trump
why trump odd complaint about fox news 2024 election ad matter,2024-10-05,MSNBC News,https://www.msnbc.com/rachel-maddow-show/maddowblog/trumps-odd-complaints-fox-news-election-ads-matter-rcna174075,1,Trump
live stream trump hold town hall in fayetteville posthelene,2024-10-05,WBTV,https://www.wbtv.com/2024/10/04/live-stream-trump-holds-town-hall-fayetteville-post-helene/,5,Trump
donald trump and brian kemp praise each other on tour of georgia storm damage,2024-10-05,AJC.com,https://www.ajc.com/politics/donald-trump-and-brian-kemp-praise-each-other-on-tour-of-georgia-storm-damage/U6VTGJX36BHXDFX5T3EXFG7BQU/,5,Trump
what to know about the false claim trump be push about fema fund,2024-10-05,CBS News,https://www.cbsnews.com/video/what-to-know-about-the-false-claims-trump-is-pushing-about-fema-funds/,1,Trump
donald trump hit back over jack smiths new brief,2024-10-05,Newsweek,https://www.newsweek.com/donald-trump-nancy-pelosi-january-6-case-1963707,5,Trump
after trump endorsement ben horowitz be now donate to kamala,2024-10-05,The San Francisco Standard,https://sfstandard.com/2024/10/04/after-public-trump-endorsement-ben-and-felicia-horowitz-flip-flop-to-donate-to-harris/,1,Trump
trump midnight rant face rude awakening stunning new job report,2024-10-05,The New Republic,https://newrepublic.com/article/186812/trumps-midnight-rants-face-rude-awakening-stunning-new-jobs-report,5,Trump
in georgia black men frustration with democrats create open for trump,2024-10-05,The New York Times,https://www.nytimes.com/2024/10/04/us/politics/black-men-election-georgia-trump-harris.html,1,Trump
I lose my family to a terrifying religious group now its happen again   with trump,2024-10-05,HuffPost,https://www.huffpost.com/entry/sam-fife-the-move-donald-trump_n_66e5f0d8e4b093b0053c7154,5,Trump
joy behar slams melania trump over abortion remark its a big scam,2024-10-05,The Hill,https://thehill.com/policy/healthcare/4916585-joy-behar-melania-trump-abortion/,1,Trump
trump say no state would be allow to ban gasolinepowere car if he be elect,2024-10-05,Reuters,https://www.reuters.com/business/autos-transportation/trump-says-no-state-would-be-allowed-ban-gas-powered-cars-if-he-is-elected-2024-10-03/,1,Trump
trump false claim of ev mandate gain traction in michigan,2024-10-05,Politico,https://www.politico.com/news/2024/10/04/electric-vehicle-backlash-michigan-democrats-defensive-00182459,1,Trump
oklahoma want a trump bible in every publicschool classroom,2024-10-05,New York Magazine,https://nymag.com/intelligencer/article/oklahoma-wants-trump-bible-in-every-public-school-classroom.html,5,Trump
donald trump campaign in fayetteville north carolina,2024-10-05,C-SPAN,https://www.c-span.org/video/%3F538810-1/donald-trump-campaigns-fayetteville-north-carolina,5,Trump
trump criticizes liz cheney after kamala harris campaign event appearance,2024-10-05,MSNBC News,https://www.msnbc.com/top-stories/latest/liz-cheney-kamala-harris-campaign-trump-republicans-rcna174009,1,Trump
michael moore only landslide loss will guarantee trump permanent removal from the public eye,2024-10-05,The Hill,https://thehill.com/blogs/in-the-know/4916327-michael-moore-trump-landslide-loss-harris/,1,Trump
trump float deport legal haitian migrant live in ohio,2024-10-05,Axios,https://www.axios.com/2024/10/03/trump-springfield-haitian-migrants-tps,1,Trump
bruce springsteen endorse kamala harris for president while criticise dangerous trump,2024-10-05,The Guardian,https://www.theguardian.com/music/2024/oct/04/bruce-springsteen-endorses-kamala-harris-for-president-while-criticising-dangerous-trump,5,Trump
donald trump on melania trump abortion comment you have to write what you believe,2024-10-05,USA Today,https://www.usatoday.com/story/news/politics/elections/2024/10/04/trump-what-she-believes-memoir/75510785007/,1,Trump
trump soninlaw kushner have discuss ussaudi diplomacy with saudi crown prince,2024-10-05,Reuters,https://www.reuters.com/world/kushner-has-discussed-us-saudi-diplomacy-with-saudi-crown-prince-2024-10-04/,1,Trump
do they think be stupid melania trump back abortion right just before election,2024-10-05,MSNBC News,https://www.msnbc.com/all-in/watch/-do-they-think-we-re-stupid-melania-trump-backs-abortion-rights-just-before-election-220958277813,1,Trump
trump return to butler assassination attempt site for rally comperatore family elon musk among guest,2024-10-05,WTAE,https://www.wtae.com/article/trump-butler-rally-guests/62511671,4,Trump
obama to hit the trail for harris while trump return to site of attempt assassination,2024-10-05,Georgia Recorder,https://georgiarecorder.com/2024/10/04/obama-to-hit-the-trail-for-harris-while-trump-returns-to-site-of-attempted-assassination/,1,Trump
file in trump case detail remarkable schism with pence over reject 2020 election loss,2024-10-05,AP News,https://apnews.com/article/jan-6-trump-pence-jd-vance-prosecution-f78cf222187b271e0ba0bb684110455e,1,Trump
oklahoma defend biblesinschool proposal after report that only trump might qualify,2024-10-05,The Hill,https://thehill.com/homenews/education/4916077-oklahoma-trump-bibles-schools-ryan-walters/,1,Trump
elon musk say he will attend trump rally in pennsylvania at site of july assassination attempt,2024-10-05,NBC News,https://www.nbcnews.com/news/us-news/elon-musk-says-will-attend-trump-rally-pennsylvania-site-july-assassin-rcna173998,1,Trump
trump set to hold emotional rally in butler site of assassination attempt,2024-10-05,The Hill,https://thehill.com/homenews/campaign/4916256-trump-butler-rally-shooting/,4,Trump
a community in crisis florida haitian feel attack by trump overlook by harris,2024-10-05,Miami Herald,https://www.miamiherald.com/news/politics-government/article293416654.html,1,Trump
elon musk la resident recoil at mention of trump name,2024-10-05,Fox News,https://www.foxnews.com/politics/elon-musk-la-residents-recoil-mention-trumps-name,1,Trump
a guide to donald trump four criminal case,2024-10-05,BBC,https://www.bbc.com/news/articles/c2lnprjg7z0o,4,Trump
