Username,Comment,date,Ticker,sentiment
Lutar,if trump will win the real cult leadership jd and project 2025 will get rid of trump very soon thereafter they know his mental illness be progress fast and just use he as a useful idiot,2024-10-16,DJT,2
S_Franconi,20241015 13f salem investment counselor inc 0 10000 0 20241015 13f opal wealth advisor llc 0 10000 0 20241015 13f gradient investment llc 0 10000 0 20241011 13f selway asset management 0 10000 0 10000 20241011 13f selway asset management call 0 10000 0 10000 20241010 13f cva family office llc 0 10000 0 20241010 13f webster bank n a 0 10000 0 too many tute so little space finteliosousdjt,2024-10-16,DJT,1
Tuck_Frump,poor incel,2024-10-16,DJT,1
Wuptich,2740 usd,2024-10-16,DJT,1
Peteyxr83B85389ruqrgytbz,anyone buy this pos too theblockcopost320430tru,2024-10-16,DJT,1
sattalight,he s old as fuck,2024-10-16,DJT,1
JackCoLu,a symbol of what honestly I have a pretty decent thought of what symbol he represent for you and I agree he s a perfect symbol of child molestation,2024-10-16,DJT,5
prototyper,look like insider drump sell,2024-10-16,DJT,1
Just_Brewski,since many bull here live in an aggrieved fantasy bubble of misinformation here a rundown of what that actually happen today 1 allre trounce cruz 2 number in georgia be stagger 3 pennsylvania number be up 4 florida number be up 5 video in red florida be awesome 6 kamala nail the town hall and donald mad a fool of himself at his dance party his economic sit down and his town hall you be in a cult,2024-10-16,DJT,1
StockMan112909,trump be like batman he s a symbol,2024-10-16,DJT,5
StockMan112909,donald pump,2024-10-16,DJT,5
w01fgr33n,let I guess kamala harris be the one who spend the whole 36 trillion dollar of debt that this country be sit in,2024-10-16,DJT,1
Peteyxr83B85389ruqrgytbz,hilarious listen to these moron drone on complain like their fat bust loser von shitzenpant while they re clueless about the issue what they re rail on about their political position fn hysterical,2024-10-16,DJT,5
Spinninfan,hey ringopingozingo,2024-10-16,DJT,5
AnalyticalOne,he s get the only point that matter be you the type of person that want to support a sex offender and convict felon or not either way the stock be trash because the company do not make money,2024-10-16,DJT,1
RingoZingo,lib be desperate we can all see the fake short elon and other billionare with buy da dip 100 pt soon,2024-10-16,DJT,1
Brandoroadster,attention maga moron ill make your life hell with fact tomorrow,2024-10-16,DJT,1
gilmeriken,where be trump health report besides from ronny jackson be he wait until his tax audit be over harris 2024,2024-10-16,DJT,1
Lkbeast26,55 soon,2024-10-16,DJT,3
Brandoroadster,trump only plan for a plan that he plan but he forget to plan so he have this,2024-10-16,DJT,4
JackCoLu,you re really desperate at this point like who the f care what someone grandparent do even if it be not true do you want someone judge you base on what your ancestor do imagine getting fire for your job because of what your great grandmother do,2024-10-16,DJT,1
PhishTourFunds,55 44 to now 58 and 42,2024-10-16,DJT,1
biasedOne,trump dad be a literal nazi lol,2024-10-16,DJT,1
TheFlyingPiper,fear not for I be with you be not dismay for I be your god I will strengthen you I will help you I will uphold you with my righteous right hand,2024-10-16,DJT,5
Agent122O,two selfmade man ready to make america great,2024-10-16,DJT,5
RingoZingo,no comment ill let da pic speak for itself,2024-10-16,DJT,1
LMDX,trump will 100 tariff not good for stla stock,2024-10-16,DJT,1
Spinninfan,how do I know you be fake,2024-10-16,DJT,1
Jeff_HODLman,no position I just like to come here and make fun of liberal,2024-10-16,DJT,3
straightfire008,president donald trump govern this nation in a responsible way where everybody prosper,2024-10-16,DJT,5
Brandoroadster,lol antifa those idiot maga clown actually think antifa be an organization yet its funny how the kkk support donald trump,2024-10-16,DJT,1
Spinninfan,do you buy at side stalker,2024-10-16,DJT,3
RingoZingo,I refuse to vote for someone who s grandada be a slave owner shame on dem put their bad on da ticket,2024-10-16,DJT,1
PadraigDubh,dead cat bounce possibly,2024-10-16,DJT,1
Jeff_HODLman,the recent poll have I literally shake from projectile vomiting both my poly transbian and pansexual partner along with my recently transition cat be try to plan how to seek refuge in palestine after the election before trump round we into camp,2024-10-16,DJT,1
w01fgr33n,where be your tax document where be you medical record where be your psychological evaluation furthermore where be your budget model that show how you be plan on get 36 trillion dollar of debt downwhere be your calculation mr wharton school of finance why be you conceal these document tell the very young people how you plan on make sure they do not inherit 36 trillion plus in debt why do you know thing that no one else seem to be able to calculate or verify and where be the evidence,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,magat only,2024-10-16,DJT,3
Spinninfan,how come its all new bull,2024-10-16,DJT,5
Agent122O,do not vote early show up on election day and make sure your vote be count,2024-10-16,DJT,1
OptionAndy,harris be get desperate now she s talk about pass a multitrillion dollar reparation bill for black people she really do think black people be that ignorant,2024-10-16,DJT,1
Brandoroadster,I be be tell not to believe those that trump hire into his cabinet as president do not trump only hire the good people,2024-10-16,DJT,1
DarKermit,soo many bag holder make today,2024-10-16,DJT,5
Mrup25,america be not elect the big lightweight in political history as first woman president she be an epic lightweight failure and walz be a disaster take a lap dem your show be over when biden forget which way to walk off stage in 2021,2024-10-16,DJT,1
DarKermit,antifa voting trump they do last time too,2024-10-16,DJT,1
Spinninfan,poll be great 400k ballot advantage in pa priceless gl with the poll,2024-10-16,DJT,5
Jeff_HODLman,the recent poll have I literally shake,2024-10-16,DJT,1
RingoZingo,libtard will soon crawl back to their antifita cesspool bye bye loser green aoon,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,just denial vance,2024-10-16,DJT,1
Spinninfan,they kinda suck each other off all day be that consider in the closet,2024-10-16,DJT,3
AlertsAndNews,musk give million to protrump group become a republican mega donor,2024-10-16,DJT,5
Cbdcba,so many magas in the closet,2024-10-16,DJT,1
Brandoroadster,attention a maga moron name patrick just get own by fact so now he be rage quit I by block and cry himself to sleep like a bitch,2024-10-16,DJT,1
Spinninfan,lie,2024-10-16,DJT,3
RingoZingo,libtard go to get spank part be over I m on to you loser turn green overnight,2024-10-16,DJT,1
Spinninfan,ill go one at a time,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,because that describe everybody of only the good people the good general he fire,2024-10-16,DJT,5
Eraserstonkz,this deserve a reshare,2024-10-16,DJT,5
Spinninfan,you d have to report they all,2024-10-16,DJT,3
BottomedStocksAlerts,bottomedstock watchlist 9 for 101624 glta,2024-10-16,DJT,5
RingoZingo,that come from a a man trump fire why trust any of that garbage,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,report for lie should I,2024-10-16,DJT,3
Raygun_24,both go to double by nov 5,2024-10-16,DJT,1
Marcbullish,go ga the nation be watch how exciting energy there be amazing voting kamala harris for president,2024-10-16,DJT,5
Jeff_HODLman,kamala up in poll girlboss yass queen finally an end to orange bad djt up in poll can not trust polymarket fake poll source,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,salty more bot from,2024-10-16,DJT,3
Wuptich,reversal overnight now 26 usd pre back to 272829 open back to 30 and again,2024-10-16,DJT,1
HighInquisitorRy,all these salty lib clown simpe for kamala just an fyi she will not sleep with you unless you can advance her career,2024-10-16,DJT,5
LMDX,trump say if your pow then your not a hero hero do not come back,2024-10-16,DJT,1
Marcbullish,I hope the village people sue trump for play ymca at a pa rally last night,2024-10-16,DJT,4
Xyzfrompartsunknown,the ironic sad truth be our heroic vietnam vet be expose to agent orange and it create serious illness for they and their child and this moron spray himself orange after cowardly duck the draft,2024-10-16,DJT,1
DarKermit,ready to go broke magat trump just lose the election,2024-10-16,DJT,1
w01fgr33n,donald trump do not care about the sheep the very unjust thrasymachus tend to the sheep only for his need he do not care what happen to the sheep when he do not need they anymore this be what the american people willl be leave with when he be out the door,2024-10-16,DJT,1
Raygun_24,this be go back up suckas short be playin with you all,2024-10-16,DJT,1
Brandoroadster,we have clown like that think walz be a horrible person yet he do not care that trump call fall soldier that serve our country sucker and loser beware this one be brainwash,2024-10-16,DJT,1
Honest_Abe,it will make bush v gore look like a badminton scrimmage,2024-10-16,DJT,3
LMDX,stop use plastic start with yourself like do not use toilet paper just shower your butt clean,2024-10-16,DJT,1
Marcbullish,record breaking 1st day voter turnout in ga great for harris find I 11700 vote trump demand,2024-10-16,DJT,5
TRstocktwits2024,awesome only democrats pay the tax they deserve it,2024-10-16,DJT,5
Capitalism_not_socialism,so anything you disagree with be fascist ok then you could just let the hand count happen and everyone would be happy then,2024-10-16,DJT,3
SpencerF,I m just go to sit and wait for trump to fix everything,2024-10-16,DJT,1
noonehasthisusername,roll up his sleeve to pick pocket some more bull moneylololol,2024-10-16,DJT,1
Max22,larry fink ceo of blackrock market do not like uncertainty market like totalitarian government democracy be very messy,2024-10-16,DJT,1
Spinninfan,you have the green light to take out nazi on american soil,2024-10-16,DJT,5
w01fgr33n,america be go to suffer all the water and air contaminate huge swath uninhabitable from global warming with factory produce junk we do not need no place leave to dump the garbage why can not we figure out how to switch to a prosperous green economy,2024-10-16,DJT,1
LMDX,nasty mf biden try to kiss she,2024-10-16,DJT,5
Brandoroadster,trump do what,2024-10-16,DJT,5
NinjaFir,trump dancing and partying,2024-10-16,DJT,5
Brandoroadster,trump say,2024-10-16,DJT,5
JackCoLu,you have money to shop that put you in the top 4 of the world how about you stop cry about how expensive your iphone be look at how your investment account be up unless of course you own djt and stop complain about how good you have it fn sake go fn shopping boo fn hoo,2024-10-16,DJT,1
sattalight,I want a president who americans will refer to as mr or ms president not just don,2024-10-16,DJT,1
1UpOnWallStreet,obviously I pick trump because we get to be in the green,2024-10-16,DJT,3
Honest_Abe,the uaw labor union have raise concern that stellantis would move ram pickuptruck production out of the us at the expense of union worker there s fear across the board say kevin gotinsky uaws lead bargainer for stellantis at a recent union rally in suburban detroit the shift be everything out of this country,2024-10-16,DJT,1
nathanplug877,uhhh chat be I cook,2024-10-16,DJT,2
Max22,democrat activist zoom call with obama be lose the black vote be lose the latino vote not even the jews like we what should we do obama roll out the white supremacy fed,2024-10-16,DJT,1
WeedHoppa,it be the good he could come up with since she put he on the spot about his medical history,2024-10-16,DJT,4
JackCoLu,interesting theory let check the fact we add a trillion dollar in the last recession in 2008 and inflation be negative then too could it possibly be that inflation be also dependent on the demand of good this be crazy talk,2024-10-16,DJT,3
Peteyxr83B85389ruqrgytbz,do you notice the volume in today the share structure have not be update since august court document from lawsuit show over 200 m share be out but the gag ta have not update in month now 100 m share get dump today porque why be that whose share be those 100 m be a big number btw truth plus have 10k download on google play that be bad no terrrrrrible where be all the user to drive revenue on this money loser lmmfao,2024-10-16,DJT,1
Ford26,at a townhall meet all he do be play music and sort of dance for 39 minute where be his policy he do not answer any question and all he do be lie,2024-10-16,DJT,1
Capitalism_not_socialism,its complete how the dem freak out over the stupid shit trump listening to music and dancing be now somehow a major talking point quite obvious he be tell to stay put and be ready to leave,2024-10-16,DJT,4
Y2X,you should ask trump for a small loan of a million dollar,2024-10-16,DJT,1
Tech5188,maga,2024-10-16,DJT,5
VIPTrades009,watchlist 420430 area break 450 call next week can pay good 9930 area break can see 10 9c for next week as long as 22 area be hold call can pay same alert as yesterday 25 strong support below it can see 2320 area put can pay above it call,2024-10-16,DJT,1
OptionDayTrader4Profit,I can vouch for this we went shop twice this month and its painful,2024-10-16,DJT,1
sattalight,number of decorate us general who have call harris fascist to the core 0 number of decorate us general who have call don fascist to the core at least 1,2024-10-16,DJT,1
Max22,warn a complete financial lockdown be next whitney webb blackrock expose,2024-10-16,DJT,1
TheQuantumMechanic,101624 spoooky premarket outlook measurement 1 with session candle stick lowhigh amplitude potential note calibration and opulence update,2024-10-16,DJT,3
stonkmamma,hahahahahahaha,2024-10-16,DJT,3
Jeff_HODLman,ok guy get a joke for you a reasonable smart liberal who use common sense over emotion walk into a bar what that s it that s the joke,2024-10-16,DJT,3
Peteyxr83B85389ruqrgytbz,where d 100000000 one hundred million share come from,2024-10-16,DJT,1
Y2X,be not maga republicans the one vote against free school lunch for kid,2024-10-16,DJT,1
pmmddn,yeah remember when air fare be so cheap because the global pandemic shut down the entire industry magat be idiot,2024-10-16,DJT,1
jaydeedoo,reference,2024-10-16,DJT,5
milhouser69,optimism will push this to 70k just before election,2024-10-16,DJT,5
PatsOfButter,america win over facism,2024-10-16,DJT,5
jaydeedoo,oct 2 2024 wtf be a whopping comrade,2024-10-16,DJT,1
JackCoLu,you moron when price go down its because noone be buy the stuff which mean be in a recession if price be go up it mean everyone be buy everything and be in a bull market make sense because babyhand trump could not get his ass out of his mouth long enough to manage a country during covid,2024-10-16,DJT,1
Stocktrader1234,djt inherit obama economy that with ally degrade isis obama inherit george bush jr economy djt its terribly complicated to understand that djt have only one term its like arguing over which come 1st the chicken or the egg to top it off the one term end in an insurrection for which delay have bring no justice delay justice be not justice,2024-10-16,DJT,1
abcbull,donnie boy will sell much of his share by nov 4 my layperson guess,2024-10-16,DJT,1
ForeRight5,something tell I trump nor you be native americans,2024-10-16,DJT,1
JackCoLu,you must be joke do your bone spur reach up and hit you in the head or be you bear this stupid,2024-10-16,DJT,1
Pathonix,libtard like this kind of ghetto make,2024-10-16,DJT,5
1UpOnWallStreet,its simplepick one of the two,2024-10-16,DJT,3
RingoZingo,kamala be half indian and half black she be a true american hero,2024-10-16,DJT,1
CryMeATicker,its the coward maga go to move spout bullshit recoil from fact block,2024-10-16,DJT,1
Brandoroadster,ted cruz get his dick kick off tonight cancun cruz cringe every single time allre mention it fact check cruz at least 60 lie,2024-10-16,DJT,1
straightfire008,fight fight win win win mawa maha masa maga,2024-10-16,DJT,5
Y2X,quick guide to launder money step1 create fake company with no asset negative revenue and no real product step2 convince dumb fuck to invest in your company step3 when they run out of money sell favor to foreign government or billionaire step 4 promise not to sell stock step4a if share price fall promise anything and everything ie end war fix thing not break cure cancer make short people tall and fat people skinny have rally to pump stock price step5 sell stock,2024-10-16,DJT,1
Jeff_HODLman,pretty funny andor sad that the last thing of relevance obama will likely ever do be belittle and imply they be mysoginistsexist a demographic of black man that probably once vote for he,2024-10-16,DJT,4
ripztrip,how be trump win the us immigration debate anywhere but washington dem lie kamala kommunism communist leftist liars thugs violence crime victory ag,2024-10-16,DJT,1
showtiime,you get the know when the hold they and then fold they hit wall on 200 day,2024-10-16,DJT,1
RingoZingo,kamala choose walz cuz he dumber than she,2024-10-16,DJT,1
JackCoLu,he block I notice how he do not reply to my initial response do not matter if you re democrat or republican you can not escape the fact this be the good economy in the world right now we ve do a masterful job of stay top dog if that fact break your heart because the fat turd tell you otherwise then that make you unpatriotic no matter how many flag you have tie to your truck,2024-10-16,DJT,1
RingoZingo,walz lie about his military service guy be a fake ass bafoon,2024-10-16,DJT,1
jaydeedoo,july 6 2024,2024-10-16,DJT,1
RingoZingo,I m team elon and trump,2024-10-16,DJT,5
Jeff_HODLman,since july 2024,2024-10-16,DJT,1
RingoZingo,kamala be a nobody even obama do not endorse her fake ass,2024-10-16,DJT,1
Tradewar_elf,plunge they have to halt,2024-10-16,DJT,1
straightfire008,america first americans first,2024-10-16,DJT,5
Just_Brewski,dude on her post yassifie picture of trump and vance have to be the most comically homoerotic shit ever,2024-10-16,DJT,1
Mucosal_Immunity,more money pour to trump today lady and gentleman they can not hold this stock down forever,2024-10-16,DJT,1
CryMeATicker,he face sentence right after he lose he s go to jail america win,2024-10-16,DJT,1
Marcbullish,trump town hall rally in oak pa play ymca by village people lol,2024-10-16,DJT,5
dabigone,this will be at in december,2024-10-16,DJT,5
ReturnoftheMax,first off I m not fan of either but let be real this be like say mike pence have power of policy n change,2024-10-16,DJT,5
hemlock17,w t f fry 78 year old washout,2024-10-16,DJT,5
JJBurch,I pray trump make it to the election wow,2024-10-16,DJT,5
yandluri81,why it down suddenly in before 1hr market close,2024-10-16,DJT,1
RingoZingo,trump have ino inflation no tax it be good,2024-10-16,DJT,1
CryMeATicker,right after turd lose he face sentence in case you forget,2024-10-16,DJT,1
OverTheCounter,stair to hell,2024-10-16,DJT,5
Hopenitsgood,can somebody please ask bret baier why he use the term aslive with regard to harris interview we already have a term it call pre record if your go to present something to the people th it be in fact something else amd then title it similarly in a deceive way why should you earn any credibility for anything else you say or do fox in the hen house,2024-10-16,DJT,1
Shawn19,add more pre market,2024-10-16,DJT,3
Max22,steve bannon war room video miles guo take down the ccp,2024-10-16,DJT,4
RingoZingo,biden kamalas same garbage we need jd vance to take over at least the dude be smart,2024-10-16,DJT,1
RingoZingo,1500 pt,2024-10-16,DJT,3
Jeff_HODLman,dude not even go to sugar coat it you be flat out retarded,2024-10-16,DJT,1
noonehasthisusername,do not worry bullsjust a healthy pullbacklolol,2024-10-16,DJT,5
Spinninfan,do not worry you only need a 30 day tomorrow to break even,2024-10-16,DJT,1
scroogie112,bye bye shamala,2024-10-16,DJT,5
bombchaser,this be why people on the left be so dangerous complete useless idiot and they just will not give up the face diaper,2024-10-16,DJT,1
JackCoLu,economy be on fire and evergthing be break trump say while gdp stock market employment wage and corporate profit rise to the high level ever what s there to fix genius for fs sake let give they 8 more year to do more of that,2024-10-16,DJT,1
WallStreetBuyDip,if I do make a trade I m extremely strict and buy only when h be low will be the same case for have be my strategy since 2019 the result speak for themselves patience always pay off,2024-10-16,DJT,1
AndrewLonggg,be not put up with it anymore people be finally take a stand dem its over,2024-10-16,DJT,1
Leveeplaymoney,how many buy worthless call that will expire friday,2024-10-16,DJT,1
Josros,hahahaha look at all those sad   kamala voter trump be go to be president easy,2024-10-16,DJT,1
Max22,diane feinstein and her driver mitch mcconnell and his wife eric swalwell and his side chick kathy hochul and her aide bigtroubleinlittlechina,2024-10-16,DJT,4
Leveeplaymoney,damn I wonder if trump start sell today,2024-10-16,DJT,1
Stocktrader1234,very educate inform overturn roe v wade okd sorry young people should not have such governmental interference federal or state woman be now die for the love of trump,2024-10-16,DJT,5
Yieldmaxdefiantthereal1,its ok you re in russia and the war will be over soon you speak ukrainian that will help,2024-10-16,DJT,3
TJmaximus,white dude for kamala,2024-10-16,DJT,4
Max22,president trump for 4 straight year kamala have import an army of illegal alien gang member and migrant criminal from prison and jail and insane asylum from around the world when I win on nov 5th the migrant invasion end and the restoration of our country begin,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,like he s cook meth,2024-10-16,DJT,5
Yieldmaxdefiantthereal1,all magat only,2024-10-16,DJT,1
LSX69Chevelle,imagine think you could come on here to talk someone out of voting for trump these bot be comical just go to the grocery store and take a look those people be not vote for 4 more year of this,2024-10-16,DJT,1
DollarCostAvg,everyone sell they sell before insider get out last chance,2024-10-16,DJT,1
Agent122O,do not be fool make sure you vote be count vote day of in person,2024-10-16,DJT,1
Honest_Abe,trump have so many good idea for usa put trump in office and let he cook,2024-10-16,DJT,5
JackCoLu,if you mean be I ready for a president who be 60 year old then yup certainly not ready for another geriatric who can not walk down a flight of stair without get their hand hold then at the bottom announce that everyone be afraid of he okboomer,2024-10-16,DJT,1
keynesian,all mainstream news love a tight race and more drama from trump he give they rating and click eyeball more than truth,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,only thang runnin be bull,2024-10-16,DJT,3
Stocktrader1234,we seem to have dei voter the tariff war that djt be plan will make everything from food to good more expensive there s no way to get around the import that be not make in america american corporation be globalrussia confiscate mcdonald more corporate business for example china other business could also be impact we investor would definitely be effect its reality on my end not fear I know why I m not vote for what djt will bring no one can say he do not mean what he say djt be in fail health mentally physically that s not strength on the world stage,2024-10-16,DJT,1
alea_jacta_est,as long as the bet market show trump win the election this be a good meme stock play,2024-10-16,DJT,4
Spinninfan,uh oh now I ve do it,2024-10-16,DJT,5
RingoZingo,kamalas bozos take over the board obama 20 sucker,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,watch out you gettin a whopping be that a sandwich,2024-10-16,DJT,5
Yieldmaxdefiantthereal1,steven cheung trump campaign medium chief,2024-10-16,DJT,4
TraderPsycho9,break genetic research study prove trump supporter have a 50 inbreeding rate,2024-10-16,DJT,1
Super_Pemvidutarded_Ape,how do you people fall for this every time the guy be literally a con artist,2024-10-16,DJT,1
Spinninfan,bout sick of you threaten we,2024-10-16,DJT,1
JackCoLu,I d rather shove my head through a dog ass than through that hat its assemble in china and sell by the same person complain too many people make their thing in china,2024-10-16,DJT,1
TraderPsycho9,trump supporter have high incidence of head lice than any other demographic,2024-10-16,DJT,1
Spinninfan,let do it,2024-10-16,DJT,5
JP_Trade,harris beat trump across the board get ready for the first woman president finally,2024-10-16,DJT,5
TraderPsycho9,trump supporter do a bad job raise their child,2024-10-16,DJT,1
Rocco59,how would you like a whopping from a shitty citizen go home and cry,2024-10-16,DJT,1
SwedeSkyview,zero,2024-10-16,DJT,1
cjstocksup,so many bear tonight must be ready to run hard again,2024-10-16,DJT,5
Spinninfan,do not be steal my idea neither,2024-10-16,DJT,1
TraderPsycho9,trump supporter put mountain dew in their kid bottle,2024-10-16,DJT,5
cat_hat88,this board be awful busy for afterhours and its not crypto,2024-10-16,DJT,1
TraderPsycho9,trump supporter can relate to the scarecrow from the wizard of oz they both need to go seek out a brain,2024-10-16,DJT,4
Spinninfan,I get they gold sock dog that rudy pinky ring hit I up,2024-10-16,DJT,5
Stock_Legend,maga can you be kind enough to show I trump claim that he run against obama,2024-10-16,DJT,1
HibernianFTH,if you vote trump your a half brain traitor,2024-10-16,DJT,1
Ride2Abide,300000 early voter in ga today old record be 135000 you know who vote early not the crypto bro bet market skew crew who goose some bs bet market,2024-10-16,DJT,1
sunilg1975,you be not even an human if you vote for dump period,2024-10-16,DJT,1
TraderPsycho9,if you support trump you re a shitty citizen,2024-10-16,DJT,1
Stock_Legend,trump I do not know where biden be and trump ask voter to vote on jan 5th,2024-10-16,DJT,1
CBizness,you re not a man if you vote kamala period,2024-10-16,DJT,1
Yieldmaxdefiantthereal1,trump have never lead in any national poll he s never win the popular vote he s a loser,2024-10-16,DJT,1
Morgo,trump be kill it live right now expect to hit 30 tm sucker will hate,2024-10-16,DJT,1
Spinninfan,1800payspin its go fast,2024-10-16,DJT,3
Nini90,I do not which be true but everyone be play especially the medium to know the actual truth about who be go to win we get to wait til nov 5,2024-10-16,DJT,3
Yieldmaxdefiantthereal1,phhhhhhhhhhtttttttt,2024-10-16,DJT,1
Btcinvestoram,trump be now lead by a hair in arizona georgia north carolina and pennsylvania meanwhile the candidate be tie in michigan where harris previously seem to be lead and wisconsin,2024-10-16,DJT,3
Spinninfan,maga I get stuff for sale real cheap might not ship but hey and its your,2024-10-16,DJT,1
Okphille,maga stocking stuffer already out,2024-10-16,DJT,1
alamoflags,tomorrow or,2024-10-16,DJT,3
LogicalTrading,let rock the cash bar tomorrow bulls,2024-10-16,DJT,5
Jeff_HODLman,hiya bros this the way to the republican convention I m boe jiden new here,2024-10-16,DJT,5
SteveRogers4Democracy,that s because he smear the stuff in his diaper on himself,2024-10-16,DJT,3
CjHoover,still up with 113 it will bounce back up just a matter of time,2024-10-16,DJT,3
Yieldmaxdefiantthereal1,what he say,2024-10-16,DJT,5
JackCoLu,oooopsy voter you misspell electoral college wrong how embarrassing for you,2024-10-16,DJT,1
sunilg1975,like how mexico pay for border wall lol,2024-10-16,DJT,5
S_Franconi,adios donald,2024-10-16,DJT,5
sunilg1975,lol,2024-10-16,DJT,3
Yieldmaxdefiantthereal1,like oh I dunno georgia republicon voting communion member refuse to certify legitimate vote that kind then vote harris,2024-10-16,DJT,1
JBr0,wtf be trump talk about right now he ramble about a whole lotta nothing,2024-10-16,DJT,1
PivotPoint_101,poll datum be subject to change,2024-10-16,DJT,3
SpencerF,save democracy mean vote trump we need the winner to be determine by voter not cheat,2024-10-16,DJT,1
DarthBeer,strangely enough trump be brown than kamala,2024-10-16,DJT,2
Yieldmaxdefiantthereal1,oh and howie stern too he s all the rage with youngster,2024-10-16,DJT,5
Spinninfan,sooooo immigrant be vote for trmp can they please make up their mind,2024-10-16,DJT,1
Enigma2016,93000 watcher 2 listener seem legit,2024-10-16,DJT,4
pmmddn,lol this aged well,2024-10-16,DJT,4
Yieldmaxdefiantthereal1,you mean bullshit,2024-10-16,DJT,1
Btcinvestoram,bidenharris opendoor immigration policy fail the arizona citizen   arizona have the fourthlarg hispanic population in the country make up onethird of the states population poll show harris receive much less support from this vital voting bloc than biden do four year ago border security and illegal immigration be top issue nationwide but arizona be the only swing state where they be truly front and center arizona also have an initiative on the ballot this year that purport to give law enforcement expand power to arrest immigrant who enter the country illegally the late poll show that ballot initiative favor by about 60 of arizonan the bidenharris administration be see by most arizonan include democratic politician as fail arizona border town and county that be often overwhelm with asylumseeker and those who cross the border illegally these issue be personal to many arizonan,2024-10-16,DJT,1
thenew_york,you know you want the hat,2024-10-16,DJT,5
JP_Trade,hahahahahaha moron that invest in this garbage hahhahaha,2024-10-16,DJT,1
keynesian,do not know harris go on the breakfast club that show have a huge reach,2024-10-16,DJT,5
RingoZingo,why down,2024-10-16,DJT,1
