Username,Comment,date,sentiment,Ticker
Chino310,now that s what you call presidential material purpleheart bullish,2024-10-08,5,DJT
Stonksman24,this shit be almost 20 buck on robinhood by shit I mean the good shit bye bye bear bullish,2024-10-08,1,DJT
ycbig176,can you imagine if vice president kamala harris say that she be at an event and the crowd be cheer and on her side and everyone in the world know that there be no crowd and no one be there hum I think we all know that we would be talk very slowly to she and wave at the guy in the white suit to bring the jacket however donald trump do just that when talk about his debate with vice president harris but they give he a pass wtf bearish,2024-10-08,1,DJT
Chino310,trump be always reveal their secret they want to keep hide bullish,2024-10-08,1,DJT
ycbig176,goofy ass donald trump vividly recount how the audience at the climatic debate with vice president kamala harris be on his side except that there be no audience the debate be hold in an empty hall no one go crazy as mr trump put itbecause no one be there how do you make it make sense mega lol the debate be only a week before he make this statement he be disconnect from reality people do not vote for this imbecile unless you be one lol bearish,2024-10-08,1,DJT
Chino310,so funny bullish,2024-10-08,5,DJT
Bastard_Esq,I bet you re a qnut and believe in chemtrail,2024-10-08,1,DJT
Rollercoaster22,bullish,2024-10-08,1,DJT
Not_A_Trumper,lol fool bearish,2024-10-08,1,DJT
rdncoic,think a two or three for one stock split be on the way after the sp start hang around 100 buck perhaps boy that would make all the never trumper butthead mad or sumtin if and only if the deal maker djt get all his ducky in a row this will be one heck of a stock to hold for the future or sumtin bullish,2024-10-08,1,DJT
TheGov65,mark cuban oprah bill gate reed hasting all billionaire hope and try to push kamala to the presidency as when trump win they be screw,2024-10-08,5,DJT
Bastard_Esq,the gop be now the party of obstruction and selfenrichment at the expense of the american people,2024-10-08,1,DJT
TheGov65,former democrat turn into a full blow maga trump voter after her common sense finally figure out the democrats have be lie to she for 312 year,2024-10-08,1,DJT
BixbyKnolls,fraud be alive againmust be hannibal bearish,2024-10-08,1,DJT
Bastard_Esq,bad news for all you magat desperately cling onto bet market as a sign of hope,2024-10-08,1,DJT
ClubAbuDhabi,here as close to 90 as I can get you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot you re an idiot,2024-10-08,1,DJT
TheGov65,while the democrats store up finger nail polish and tampon for their effeminate soldier the republicans give they weapon and a bible think about how stupid the average democrat be and realize half of they be stupider than that trump will easily win and once he do we will laugh for 4 year and watch the lgbtqrt democrat cry cry cry bwahahaha can not wait to see tampon and the other commie cry and kneel to trump as god have make his choice for king of america and nobody like kamala the most unpopular vp indian hindi in history,2024-10-08,1,DJT
jrocket87,good thing about red state be that elon will implement robot worker as democrats state will never allow it the uneducated magat be happy bearish,2024-10-08,3,DJT
Scholez,trump shiba market cap get in while you can available on coinbase wallet bullish,2024-10-08,1,DJT
Starlinks,bullish,2024-10-08,1,DJT
Chino310,musk be african american,2024-10-08,1,DJT
Stonksman24,not look good for short lmao 8 m short yesterday bullish,2024-10-08,1,DJT
fwilkerson,bearish,2024-10-08,4,DJT
FredoDog,trump be all in,2024-10-08,5,DJT
TheGov65,democrats run with the diddler and the billionaire be run scared because when trump win he s go to send out the list of name from the epstein list toonicki minaj rihanna justin bieber drake jayz jlo pastor td jakes chris brown usher kamala bigee smalls lebron obama dicaprio ashton kutcher kevin hart oprah chris rock cuba jr and 40 other that will be jail once those video tape come out by jaguar wright,2024-10-08,1,DJT
FredoDog,how come the bootlick maga be not cry about musk having be illegal he s not brown enough,2024-10-08,1,DJT
WOLFSTREET,if trump have then do vance have,2024-10-08,3,DJT
FredoDog,a bit weak that it could not hold still not bad consider the actual company be nearly worthless good for day trading bad for long,2024-10-08,2,DJT
TheGov65,convict of what lmfao,2024-10-08,1,DJT
ycbig176,hey donald tell elon to go back to africa lol remember you say people be come from the congo and fuck up our system lol bearish,2024-10-08,1,DJT
bwlynnwood,hmm bullish,2024-10-08,1,DJT
channelsurfer,from the guy who think this be a real article bullish,2024-10-08,1,DJT
ycbig176,donald trump be a convict felon and you can not spell felon without elon and he want to go along for the ride bearish,2024-10-08,1,DJT
Mortimar_Duke,this go to be a great short on election night bearish,2024-10-08,5,DJT
Not_A_Trumper,trump will loose bigly bearish,2024-10-08,1,DJT
mistercharts,give I 90 bullish,2024-10-08,1,DJT
channelsurfer,so much for the party of tolerance and inclusivity bullish,2024-10-08,1,DJT
AJiNoMo2,woman fist of joy vs fakeman fist of fury,2024-10-08,1,DJT
itsallaboutmoney2030,say you have 1000 emergency fund and spend 900 on icecream illegally and dad reject another 500 increase now you have a real emergency be it dad to fault for not increase fund let call that fund fema dad be republican icecream be be illegal and real emergency be milton,2024-10-08,1,DJT
andreingramPhD,money do not lie the gap have widen bullish,2024-10-08,1,DJT
perennialperikneeum,you misspell pretendident,2024-10-08,1,DJT
Kream,whenever they re ask a policy question or a personal question kamala harris and tim walz consistently deflect blame onto donald trump which reveal their incompetence smart independent voter be not just bored with this tactic they re infuriate by this weak and cowardly approach that show a complete lack of substance and accountability,2024-10-08,1,DJT
dommy7,its joe over bullish,2024-10-08,3,DJT
jaydeedoo,that be fine as long as you be not one of those fake selfdescribe libertarian for authoritarianism,2024-10-08,1,DJT
hongkingkong,trump be soar in the poll and bet market bullish,2024-10-08,1,DJT
Kream,I just watch the 60 minute interview with kamala harris and it be a complete disaster this performance could very well be the final nail in her political coffin,2024-10-08,1,DJT
Tuck_Frump,lolololol be you really this stupid donald trump be a weak stupid selfish old man everyone can see it bearish,2024-10-08,1,DJT
AJiNoMo2,elon musk be buyingbribe voter personal info for elon musks america pac offer bounty for contact info of million of register voter in battleground state,2024-10-08,1,DJT
daika_canada,be it 20 dollar yet,2024-10-08,1,DJT
Romulo7,trump plan boost budget deficit by trillion,2024-10-08,1,DJT
Tuck_Frump,its come bearish,2024-10-08,3,DJT
Tuck_Frump,harris pull a solid lead projectsfivethirtyeightco bearish,2024-10-08,5,DJT
Chawkes,grow in a touch of trump dementia or you re in a cult,2024-10-08,5,DJT
Tuck_Frump,when the fascism be here and you get tired of it it will be too late and you do it for what pray that trump lose or you will find out bearish,2024-10-08,3,DJT
Chino310,he receive the purple heart by a vietnam vet I think that vet know a patriot with courage and honor when he see one bullish,2024-10-08,5,DJT
Tuck_Frump,she nail that interview 4th grade don be slip fast bearish,2024-10-08,1,DJT
Chino310,the know it deep down inside just like transgender man know they be not really woman bullish,2024-10-08,1,DJT
Tuck_Frump,snowflake could not handle the heat bearish,2024-10-08,1,DJT
dommy7,use to be libertarian so vote both way for year but now that dem be openly marxistsocialist will never vote dem again bullish,2024-10-08,1,DJT
kamalathegreatborderCzar,frump have a libtard wake snowflake rainbow meltdown tonighti think he finally realize kamaltoe be a complete moronmaybe joe have well chanceand wish jd vance be her vp pick,2024-10-08,1,DJT
Boombastick,libtard be naked short a stock that the president have a majority control that s funny shit bullish,2024-10-08,1,DJT
Tuck_Frump,be she legal be you bearish,2024-10-08,1,DJT
Chino310,she try to grow a pair of ball and do an unscripted interview but those ball get snip quick like an inmate sex change bullish,2024-10-08,1,DJT
Tuck_Frump,hi chino bearish,2024-10-08,3,DJT
Ricky_Abelleria,my dear mom pass away last year have you no shame or dignity,2024-10-08,5,DJT
Chino310,I grow in a middleclass neighborhood be not go to work with 60 min bullish,2024-10-08,1,DJT
Tuck_Frump,ricky why do you mom have an accent how do she sneak over bearish,2024-10-08,1,DJT
Chino310,60 min flush the crap down the toilet to finish the job bullish,2024-10-08,1,DJT
Tuck_Frump,bearish,2024-10-08,4,DJT
Ricky_Abelleria,kamala shift the blame even when the cbs interviewer call she and joe out for immigration influx even the liberal medium know they mess up its fact everyone know,2024-10-08,1,DJT
Tuck_Frump,last week you say you be on parole for lewd act bearish,2024-10-08,1,DJT
Tuck_Frump,david sack peter thiel elon musk all afrikaner with racist upbringing bearish,2024-10-08,1,DJT
straightfire008,its start the meltdown on the left be go to be historic bullish,2024-10-08,1,DJT
dommy7,would not be surprise one bit if tim walz abuse his son bullish,2024-10-08,1,DJT
Shathouse,first insider sale period ever for djt follow the q3 earning on 113 get ready for the ultimate grift I actually love that all the djt buyer be about to get screw by a certify conartist do not say you be not warn,2024-10-08,5,DJT
Shathouse,insider can sell share for the very first time without a precertified sale start 115 2 day after earning on 113 this period end 1125,2024-10-08,1,DJT
stockhead12,hi short trump have a message to the short leave a message after the beep beep bullish,2024-10-08,1,DJT
Anthonybarnes4,bullish,2024-10-08,1,DJT
Anthonybarnes4,short will continue to deny that big thing be not happen at rum just to save their massive short position 14 million share or 50 short float give that insider own 60 of the share and yet rum continue to execute million in cash and no debt not to mention that they continue to land big name partner like hard rock and miami dolphin gap fill come soon that you think bullish,2024-10-08,1,DJT
Anthonybarnes4,gap fill then gap fill then by year end 14 million share short we thank you bullish,2024-10-08,1,DJT
Anthonybarnes4,short really only have themselves to blame 14 million share be the equivalent of 50 short interest give that insider own nearly 60 of the share that just spell short squeeze after short squeeze until that balance to a normal level gap fill inbound by year end bullish,2024-10-08,1,DJT
Anthonybarnes4,profitable per management team in 2025 reiterate twice million in cash no debt 14 million share short 50 of the float insider own nearly 60 of the share election momentum see everyone at the gap fill by year end sorry short bullish,2024-10-08,1,DJT
Anthonybarnes4,3 computer 10 tab each and 2 phone run rumble video 247 just do my part for freedom of speech good luck to the 14 million share short trap on the gap up bullish,2024-10-08,1,DJT
Anthonybarnes4,the short look might scared lol get ready for the gap fill to then by year end 14 million share short look tasty for that squeezeyyyyy bullish,2024-10-08,2,DJT
Anthonybarnes4,fact short only have themselves to blame for short 14 million share when 60 of the share be basically not sell 14 million share be the equivalent of 50 short interest good luck try to exit those short position or continue to pay 20 in brokerage interest to hold that short bullish,2024-10-08,1,DJT
Anthonybarnes4,fact 50 of the outstanding share be own by insider and another 10 be own by dan bongino which make the 14 million share currently short a whopping 52 short interest good luck try to cover that gme style see you at by year end bullish,2024-10-08,1,DJT
straightfire008,after watch the 60 minute interview anyone can see she s not equipped to be president this be not true of obama or hillary clinton who be serious people with formidable political gift even though I disagree with they kamala harris have none of those gift and they be lie to themselves to believe or say otherwise bullish,2024-10-08,1,DJT
uyenng25_,good for today,2024-10-08,4,DJT
straightfire008,without a doubt bullish,2024-10-08,1,DJT
perennialperikneeum,that may be true but its go to take a while to get rid of the stench of the orange menace,2024-10-08,3,DJT
gooddoggie,and watch out for those jewish space laser oh god be screw,2024-10-08,5,DJT
gooddoggie,biden send hurricane to red state,2024-10-08,1,DJT
MrReally,these bear will never learn,2024-10-08,5,DJT
Trader9955,this be the late actual electoral vote count all back up proof from each state that trump be in the lead wherever you see red almost 100 point lead yet libtard want to think this be close or she have a path to 270 lmao bullish,2024-10-08,1,DJT
Trader9955,bullish,2024-10-08,1,DJT
happyhouractual,solid word salad todayjust excellent pro tip when you try to sound smart but you be not smart just shut up because u sound like an idiot,2024-10-08,4,DJT
straightfire008,like always the elon effect super bullish,2024-10-08,5,DJT
AJiNoMo2,e l o n muskist lose supreme court boot elon musk fight with jack smith over trumps twitter record story by john fritze cnn 8h 2 min read the supreme court on monday decline to hear an appeal from elon musks x corp claim special counsel jack smith violate the first amendment when he obtain a search warrant for former president donald trump message on twitter and then bar the company from disclose it,2024-10-08,1,DJT
straightfire008,this be all she get let to run on at this point,2024-10-08,5,DJT
Tuck_Frump,harris have already claim victory bearish,2024-10-08,5,DJT
Tuck_Frump,you re go to be sharecroppin son jethro bearish,2024-10-08,1,DJT
JAHBULON,I wonder why bearish,2024-10-08,3,DJT
Chino310,stick a fork in she she s do bullish,2024-10-08,1,DJT
CG_Money,bearish,2024-10-08,4,DJT
Not_A_Trumper,will we see a repeat of 2020 and trump refuse to admit defeat bearish,2024-10-08,1,DJT
JAHBULON,bearish,2024-10-08,4,DJT
DonaldChrumps45,be it too late in the pregnancy for liberal to abort themselves,2024-10-08,2,DJT
Tuck_Frump,trump lie be hurt real americans who be already hurt when you repeat they a piece of your soul disappear bearish,2024-10-08,1,DJT
deekay99,their strategy against enemy just do not lol and keep send billion bullish,2024-10-08,1,DJT
Tuck_Frump,where s trump hiding incel bearish,2024-10-08,1,DJT
straightfire008,it be bad bullish,2024-10-08,1,DJT
Anthonybarnes4,a big thank to all 14 million share short that pay 04 interest daily to borrow short I thank you for my share of that interest payment from my brokerage a nice 1215 return annually just to continue to hold my rum share very much appreciated bullish,2024-10-08,1,DJT
Anthonybarnes4,14 million share short must go to bed scare every night know that the next gap up be just around the corner while they continue to pay 20 interest just to hold short how do you plan on cover 14 million share when we average 500k share a day that s 28 day to cover good luck long bullish,2024-10-08,1,DJT
Anthonybarnes4,who do not know the entire tradeable float of 14 million share be all currently short well play short now let see how long you can continue to pay 20 in brokerage interest bullish,2024-10-08,1,DJT
AJiNoMo2,he will not crease to quit lie everytime he open his piranha mouth survivor wait for aid as trump lie help cloud helene response in the mountain of north carolina real frustration over federal aid for victim of hurricane helene have be supercharge by a whirlwind of lie and misinformation fuel in part by republican presidential candidate donald trump,2024-10-08,1,DJT
Chino310,someone leave cocaine at the white house its trump fault bullish,2024-10-08,1,DJT
VikeInvests,typical republicans vote against fema funding then blame democrat if it be not so pathetic it d be funny gqp hate america you know what to do vote blue to flush this nonsense bearish,2024-10-08,1,DJT
Chino310,sleepy joe work behind the scene to sabotage harris trump be right he can not stand her one bit bullish,2024-10-08,1,DJT
JAHBULON,you like that do not you,2024-10-08,1,DJT
Chino310,60 min end the harris campaign in 1 hour with a few basic question amazing bullish,2024-10-08,5,DJT
CocaineBear1,hater go to hate but not only be this stock go to shoot up but donald trump will save our country as well I put the farm in bullish,2024-10-08,1,DJT
VikeInvests,trumplestiltskin be shameless bearish,2024-10-08,1,DJT
JAHBULON,ill pray for yah,2024-10-08,1,DJT
AJiNoMo2,the aging and demented thug get s c a r e d,2024-10-08,1,DJT
ThunderLips22Maxi,she that s disinformation he the president own word be disinformation she the manner in which you ask the question be disinformation really people this be where we be at someone should get rid of little bow wow and at least put someone remotely competent up there ffs this be utter madness bullish,2024-10-08,1,DJT
stockhead12,word be out trump win bullish,2024-10-08,1,DJT
JAHBULON,we be not too shore,2024-10-08,3,DJT
FingerlessRage,I sell when it pop over for 28 gain but the bear tell I I be a moron for buy at all time low bullish,2024-10-08,1,DJT
WayCallsOptions,let get that 100 spike bullish,2024-10-08,1,DJT
AJiNoMo2,s2pyd gop republicans who vote against fema funding now face hurricane milton threat,2024-10-08,1,DJT
gooddoggie,note expert on everything say hurricane milton will strike alabama,2024-10-08,5,DJT
Trader9955,tomorrow bullish,2024-10-08,1,DJT
MelonHole888,who know all bill clinton have to do be keep the border open and let in million of people they coulda do this crap long time ago,2024-10-08,1,DJT
faithTrades,we double tomorrow crazy and a dream but something make I think this lol to bed I go lol bullish,2024-10-08,1,DJT
Bat_Masterson,st need to abort the leftist troll pronto,2024-10-08,1,DJT
CChartist,so donni decline the 60 minute interview because they would fact check himlol at this point it be amazing that he still know what the word fact mean,2024-10-08,3,DJT
Trumpisourlastchance,you kamala bullish,2024-10-08,1,DJT
JAHBULON,dog pile bullish,2024-10-08,1,DJT
dommy7,what do kamala and the covid vaccine have in common they both do not work bullish,2024-10-08,1,DJT
Tuck_Frump,tennessee and the sec suck bearish,2024-10-08,1,DJT
Tuck_Frump,you all bearish,2024-10-08,5,DJT
JAHBULON,you d make a great democrat you should switch side bearish,2024-10-08,3,DJT
Trumpisourlastchance,you re the zero here bullish,2024-10-08,1,DJT
KingAP,slow ride to zero,2024-10-08,1,DJT
JennyinthebigD,trump have an agreement that require he to post on truth social before share on other social medium platform ensure that news from he will first appear there advertiser be keen to have their ad see which be where the revenue will come from this be one reason I decide to invest in djt another reason be his connection with elon musk a major player who own x I believe this relationship could lead to a merger that would give they significant control over the medium landscape both musk and trump be frustrate with fake news and possess the determination and resource to combat it I eagerly anticipate a future where we be no long mislead by the government and the left we pay substantial taxis yet many struggle to afford basic necessity while be tell the economy be thrive its time for the truth we deserve well bullish,2024-10-08,1,DJT
StockScanners,1968 from 16 let go,2024-10-08,5,DJT
JAHBULON,the one hide in the atlantic look scarier bearish,2024-10-08,5,DJT
Boombastick,fact of the matter be this will pump until the election this be the good bet on trump and maga that exist libtard will suffer until the election,2024-10-08,1,DJT
gooddoggie,I hear trump give celine dion a golden shower,2024-10-08,5,DJT
MelonHole888,bearish,2024-10-08,4,DJT
MelonHole888,some one call cancun and ask if its scary,2024-10-08,3,DJT
Tuck_Frump,update with tonight poll bearish,2024-10-08,5,DJT
Trader9955,trump be set to win this by nearly 100 point total landslide trump2024 bullish,2024-10-08,1,DJT
JAHBULON,you say anything to save ass bearish,2024-10-08,1,DJT
Coloncrusher,black nonbinary lesbian for trump here bullish,2024-10-08,1,DJT
gooddoggie,have you ever notice immigrant have bad jean,2024-10-08,1,DJT
Tuck_Frump,ok jed bearish,2024-10-08,3,DJT
Stocktrader1234,real republicans will take back the gop djtmaga be the alpha swamp creature,2024-10-08,1,DJT
KimJongTrumpov,bearish,2024-10-08,4,DJT
Bat_Masterson,the mass deportation of criminal illegal trump have my vote and I have convince my liberal neighbor to vote for trump she do not like migrant hang around neighborhood,2024-10-08,1,DJT
JAHBULON,you re definitely a trump supporter you hate veteran bearish,2024-10-08,1,DJT
JAHBULON,bullish,2024-10-08,1,DJT
Stocktrader1234,count down to election trump have already lose when it become official all of the keyboard coward can come out of the closet,2024-10-08,1,DJT
Winvestor_Stalone,the fan boy elon pump will not last long there s still no value here bearish,2024-10-08,1,DJT
JAHBULON,trump mistake be not tell hillary it be a joke when it come to the clinton its not wise to crack humour about they just look at waco bearish,2024-10-08,1,DJT
Trumpisourlastchance,this shitty democrap government need to go karine jeanpierre leave briefing after doocy questions lebanon fund during hurricane season bullish,2024-10-08,1,DJT
LetsTryThis1,dumb donny bearish,2024-10-08,1,DJT
JAHBULON,actually I prefer the street lot of cool people there bearish,2024-10-08,3,DJT
LetsTryThis1,what a huge embarrassment its all about he dooshy donny bearish,2024-10-08,1,DJT
ForeRight5,this be truly insane its 2024 idc what side you re on nazism be way out of line,2024-10-08,1,DJT
JAHBULON,cmon dude its a live language and change through time some person misspell hold to hodl and now that s a word with a definition one day your adapt transchild will be use word I create bullish,2024-10-08,1,DJT
stockdog88,4 year of trump will go by fast bullish,2024-10-08,1,DJT
DFWxplorer,will elon be cheer on his boyfriend conold again soon bearish,2024-10-08,5,DJT
JAHBULON,both do have a fetish for the colour red and now elon muck be a black maga or dark maga that statement alone have I concerned bearish,2024-10-08,1,DJT
jaydeedoo,where be my shoe not be everyone okay but where be my shoe this be not the flex you think it be,2024-10-08,3,DJT
JAHBULON,local lab grow meat get it,2024-10-08,5,DJT
GuyTake2,at least this one be honest bearish,2024-10-08,1,DJT
JAHBULON,trump be of the same power structure bullish,2024-10-08,1,DJT
CChartist,let hope that the hurricane will take from he what he really hold dear his beloved mar a lago at least that be what he have deserve after destroy the country,2024-10-08,5,DJT
Obsessed23,beef broth do not bother I,2024-10-08,1,DJT
JAHBULON,exactly I do not want to be rude but I have to dumb it down so you understand at least somewhat bearish,2024-10-08,4,DJT
JAHBULON,3d print mrna lab meat do not count bearish,2024-10-08,3,DJT
JAHBULON,seriously wtf be wrong with you when do the brain and how do the brain damage occur bearish,2024-10-08,1,DJT
JAHBULON,get to toughen you up eat some raw kale bullish,2024-10-08,3,DJT
DRBALLZ,this sound like something joe biden may have say some year ago,2024-10-08,5,DJT
Bat_Masterson,60 minute be yesterday news its be downhill since mike wallace retire,2024-10-08,1,DJT
JAHBULON,trump be illuminati period bearish,2024-10-08,1,DJT
JAHBULON,the nazi party hate democrats and capitalist just to name a few bearish,2024-10-08,1,DJT
perennialperikneeum,what drumpf interview oh yeah bitch decline again,2024-10-08,1,DJT
CarlBnas,dude get his ear scratch but his cult will tell you he get shoot 8 time in the head they need lie and fantasy to justify their blind loyalty,2024-10-08,1,DJT
JAHBULON,where do I attack you I do not so not attack you be attack you then you be weak I m sure everyone can clearly see that bearish,2024-10-08,1,DJT
straightfire008,the true test of someone character be how they behave under fire we have one president who could not climb a flight of stair and another who be fistpumpe after getting shoot america be the home of the brave so who do you want represent americaelon musk,2024-10-08,1,DJT
BEWAREOFTHEDOG,hey girlfriend dump say it well for I,2024-10-08,5,DJT
JAHBULON,trump be illuminati bullish,2024-10-08,1,DJT
BuIl2024,bullish,2024-10-08,1,DJT
ForeRight5,I really do not think this be the flex you think it be,2024-10-08,2,DJT
BEWAREOFTHEDOG,yep exactly what he s say to all you sucker,2024-10-08,5,DJT
JAHBULON,this be what you get in modern time someone name obsessed23 whose as weak as they come bearish,2024-10-08,5,DJT
KeepRealityReal,so kamala claim during an abortion question that there be no government control over man ever only woman she claim have she ever hear that of the draft oop,2024-10-08,1,DJT
JAHBULON,incorrect the real nazi party hate democrats bullish,2024-10-08,1,DJT
JAHBULON,in the old day they just march you into a trench after a few week of starvation and a severe beating bearish,2024-10-08,1,DJT
minnesota,its sad how idiot clung onto trump bs no brain of their own bearish,2024-10-08,1,DJT
PatsOfButter,60 minute bring the receipt on trump interview aboutface,2024-10-08,5,DJT
Stocktrader1234,djt order house speaker mike johnson not to convene congress biden want more money allocate for fema response under the republican party not djtmaga hurricane milton cat 5 185 mile an hour wind djt could care less the boarder bill same thing djt be proud of overturn roe v wade if he do not care about americans now military watch the capital get overrun,2024-10-08,1,DJT
JAHBULON,halloween costume that s what we use to call it bearish,2024-10-08,5,DJT
JAHBULON,trump be sabotage they from behind the scene bearish,2024-10-08,1,DJT
Obsessed23,trump have 34 felony trump have cheat on his wife trump have multiple baby mama trump business file bankruptcy trump cut the tag off of an old mattress trump be a democrat then you all mad at yall old practice be expose,2024-10-08,1,DJT
lukeglue,be a single mom who work too hard and love her kid and never stop and do not hesitate to attend a freak off,2024-10-08,5,DJT
hami3457uh,I sell at ill back and then to the mooooooon bullish,2024-10-08,1,DJT
JAHBULON,thing can not live without water its part of life reaction bullish,2024-10-08,1,DJT
JAHBULON,at least in the old day you know what you be for bearish,2024-10-08,5,DJT
JAHBULON,red laser bearish,2024-10-08,5,DJT
JAHBULON,denizen,2024-10-08,3,DJT
andrewnyquist,icymi my late dow jones transportation index run into critical price resistance ibdpartner,2024-10-08,5,DJT
perennialperikneeum,the blue tsunami that approach at record speed will only enforce the power of woman in this country godspeed lady,2024-10-08,5,DJT
BEWAREOFTHEDOG,I vote blue and frkn proud of it,2024-10-08,5,DJT
CoIumbo,biden be literally hitler liberal defend,2024-10-08,1,DJT
Fair_Trader42,if you can listen the f a c t s on immigration from a smart rich white guy,2024-10-08,5,DJT
BEWAREOFTHEDOG,do you know if you own a tesla and you park it in your garage if you live by salt water if the salt water hit that piece of shate it start on fire yeah buy one now you re on fire elon,2024-10-08,1,DJT
Gibby33,oh that laugh say vote for I,2024-10-08,1,DJT
Chino310,smh liberal trash bullish,2024-10-08,1,DJT
Occidoviper,it be true though immigrant be poison the blood of this country and that be why trump need to be president he will set up a police force that will specifically deport these dirty immigrant from shithole country,2024-10-08,1,DJT
CoIumbo,prove hitler say bad gene I will wait,2024-10-08,1,DJT
gilmeriken,bok bok harris 2024,2024-10-08,3,DJT
Faketeolaflare,where s my rocket elon I m not vote for any until I get mine,2024-10-08,1,DJT
PatsOfButter,kamala will be on howard stern 74 of the audience be between 2554 year old 73 of the audience be male and 27 be female 34 of the audience be college graduate 85 of the audience be white the average household income be,2024-10-08,3,DJT
Chino310,direct that comment towards liberal who think kamala actually have a chance,2024-10-08,5,DJT
Gibby33,this guy get the internet funny of the day well do sir well do,2024-10-08,5,DJT
