Username,Comment,date,Ticker,sentiment
Justtakingprofits,not true its the cost of trump health plan that will come out in two week ,2024-10-10,DJT,2
CryMeATicker,but you believe an impeached grifter sex predator felon bankrupting draft dodger putin lover chinese bible salesman though nice ,2024-10-10,DJT,1
Justtakingprofits,washington ap thousand of copy of donald trump god bless the usa bible be print in a country that the former president have repeatedly accuse of steal american job and engage in unfair trade practice china ,2024-10-10,DJT,1
Username0786,world war 3 come iran will get nuclear weapon from corrupt pakistani army ,2024-10-10,DJT,1
FlippinTrader,expert analysis show trump tax plan take money from bottom 95 and give it to rich 5 ,2024-10-10,DJT,1
CryMeATicker,nice see how he do that the jews be at fault maga be a real peach ,2024-10-10,DJT,4
Justtakingprofits,china grant more trademark approval for ivanka trump firm include voting machine by reuters november 6 2018235 be cstupdate 6 year ago wtf,2024-10-10,DJT,1
Justtakingprofits,on sunday china grant the first daughter company final approval for its 13th trademark in the past three month trademark office record show over the same period the chinese government have grant ivanka trump company provisional approval for another eight trademark which can be finalize if no objection be raise during a threemonth comment period,2024-10-10,DJT,1
Justtakingprofits,shanghai ap the chinese government grant 18 trademark to company link to president donald trump and his daughter ivanka trump over the last two month chinese public record show raise concern about conflict of interest in the white house ,2024-10-10,DJT,1
ExpectTheUnexpectedNow,well the first thing you get to know chanticleer be that I grow up in a middle class family,2024-10-10,DJT,4
Chanticleer,you mean like how donold threaten to take away abcs broadcast license ,2024-10-10,DJT,1
Toc32,throw republicans and democrats into a sack shake well and all that come out be aipac money,2024-10-10,DJT,1
Justtakingprofits,this article be more than 4 year old topline the chinese government grant a total of 41 trademark to company link to ivanka trump by april of 2019and the trademark she apply for after her father become president get approve about 40 fast than those she request before donald trump victory in the 2016 electi,2024-10-10,DJT,1
beconfident,kamala harris to any company who would use hurricane milton to exploit people who be desperate for help through illegal fraud or pricegouge whether at the gas pump airport hotel counter or anywhere else you will be hold accountable ,2024-10-10,DJT,1
ExpectTheUnexpectedNow,democrats tell we biden be fine right up to the coup they tell we hunter laptop be russian disinfo excuse I if I do not believe biden and harris regard the victim of hurricane helene,2024-10-10,DJT,1
SammyStocks22,I apologize to anyone I ve be disrespectful to I have do that a lot I be a trump supporter but I appreciate discord and honest opinion talk to someone tonight I disagree with help I a lot I think we disagree but I do believe most people in their heart be good I love america and want the good for every american I want the good for every human being I think it be possible to weed out the bad conversation from the good and actually get somewhere everyone be capable of that ,2024-10-10,DJT,1
RagingBull4444,so how s that hurricane go in florida whaat happen to nc,2024-10-10,DJT,1
Max22,live president trump in read pa ,2024-10-10,DJT,5
Toc32,this idiot trump never accomplish anything signiant on a global scale except tout his coin shoe bible and all that thing that will make jesus overturn his table if he ever meet he outside the house of worship,2024-10-10,DJT,1
Justtakingprofits,liecheat or steal baby I m go to sleep and dream about the only way to victory ,2024-10-10,DJT,1
Justtakingprofits,201 if that s all the brain cell you have leave spend they wisely,2024-10-10,DJT,3
beconfident,what ever happen to that trump 60 minute interview oh yeah s c a r e d ,2024-10-10,DJT,5
Detroit201,biden be clear about his choice ,2024-10-10,DJT,4
Justtakingprofits,look like he be on his knee maybe I look at it wrong,2024-10-10,DJT,1
beconfident,truth ,2024-10-10,DJT,5
12Dakotadan,news break trump vow to donate all his money from putin and xi to the hurricane victim,2024-10-10,DJT,1
Justtakingprofits,trumps helsinki bow to putin leave world wonder why july 17 2018500 be et,2024-10-10,DJT,1
S2b,conald be really try to get three hot and a cot,2024-10-10,DJT,1
PowaHowa,on the contrary america love this duo your boy don would be jealous of crowd size when be your last time at your boy rally harris 24 see you with a smile on my face 116,2024-10-10,DJT,5
Justtakingprofits,no trump do not pledge only 3 of gofundme proceed to helene victim fact check brieanna j frank usa today imagine that,2024-10-10,DJT,1
TheQuantumMechanic,101024 spoooky premarket outlook measurement 1 with session candle stick lowhigh amplitude potential note wavefunction calibration protocol update,2024-10-10,DJT,3
Detroit201,amazing crowd at trumps rally in pa ,2024-10-10,DJT,5
Max22,the party of inclusion and tolerance they re fuck crazy ,2024-10-10,DJT,1
12Dakotadan,this be why trump hate she,2024-10-10,DJT,1
Max22,so many of the people I meet in north carolina have lose their home business and livelihoodsmeanwhile our government be dole out billion of dollar to illegal immigrant and foreign country its time our leader put the american people first cut through the bureaucracy and get immediate help to our citizen in need tulsi gabbard ,2024-10-10,DJT,1
biasedOne,trump catch in a lot of lie this week what a truly despicable piece of shit ,2024-10-10,DJT,1
Justtakingprofits,villages fla ap a man have be charge with forgery and fraud after authority say he cast a ballot in florida for his deceased father in the 2020 election though the suspect say the charge be motivate by a local internal gop political rivalry between former president donald trump advocate and florida gov ron desantis supporter,2024-10-10,DJT,1
12Dakotadan,wow you re not invite to the next party,2024-10-10,DJT,1
Utzk_OptimusPrimeVersion,any actual analysis of this stock technical I would appreciate it or be all of u just a bunch of angry vagi gurge their hopium in gutless hollow political crutchesboth side kamala be part of the machine that charade compassion but lack virtue and any semblance if wisdom trump be a degenerate carouser lover of himself and money a false man you be all sheep dependent,2024-10-10,DJT,2
PatsOfButter,trump rally be embarrassingly small,2024-10-10,DJT,1
RainbowTrump,trump go to lose florida ,2024-10-10,DJT,1
beconfident,get on her knee and ask justin tredeau if he s ready,2024-10-10,DJT,3
12Dakotadan,break news hurricane hit florida trump announce early that he s fine trump will be offer brown bag lunch and dinner for just each or 3 meal for,2024-10-10,DJT,1
Lavin1,dear fuhrer why be you mess with the swiftie they be go to crush your nazi azz ,2024-10-10,DJT,5
SopranoTony,so trumps sister live to 86 trump be 79 next year so we just need 2 more year to go thank god ,2024-10-10,DJT,1
Justtakingprofits,liecheat or steal baby the only way to victory ,2024-10-10,DJT,5
Steelballn20,more of the same ,2024-10-10,DJT,2
SaLuSa_of_SIRIUS,anderson pooper out there stand right by a fahke tree not the bright tool,2024-10-10,DJT,1
Justtakingprofits,indeed,2024-10-10,DJT,5
Brotherhood_of_Thiel,trump be the only one run as far as america be concerned ,2024-10-10,DJT,1
Steelballn20,putins guy be more of a threat to the world ,2024-10-10,DJT,1
Detroit201,be this what you want for the next 4 year more of the same crap not I ,2024-10-10,DJT,1
beconfident,lock they up ,2024-10-10,DJT,1
Max22,time remain until november 5 2024 election day 27 day 3 week 6 day 648 hour ,2024-10-10,DJT,1
SopranoTony,so your say you want trump because he put america first but he put china first to make his tie clothing and watch and then you get upset at other people who do not like trump huhhhhhhh ,2024-10-10,DJT,1
Detroit201,you know its come with kamala ouchhhh trump 2024 ,2024-10-10,DJT,1
ripztrip,lot of big loser here with heavy massive trump derangement syndrome you have fail america kamala you be fire kamala harris abandon we we need trump nc resident cry out for help fema not help they come on guy where be the help for western north carolina over 160 billion for ukraine,2024-10-10,DJT,1
SopranoTony,so you re tell I trump who make all his clothing overseasbecause he love americathen sell his clothing to americansand they buy it because they love trump who represent america but trump do this to make maximum profit off americans and then americans be lose job to immigrant because the immigrant work hard for less money and that s immigrant fault huhhhhhhhhhhh wtf none of this make sense ,2024-10-10,DJT,1
USAisBetterthanMaga,well say young man ,2024-10-10,DJT,5
enz12,idiot attract idiot,2024-10-10,DJT,1
beconfident,kamala 2024 ,2024-10-10,DJT,3
Steelballn20,vp pick say ,2024-10-10,DJT,1
Justtakingprofits,what a arizona republican become first fake elector to plead guilty for role in trump scheme its the second victory for arizona prosecutor this week in their sweeping case against many trump ally,2024-10-10,DJT,1
SillyStrings5150,more liesauto worker for trump admit they be not actually autoworker newsweek,2024-10-10,DJT,1
Detroit201,trump 2024 ,2024-10-10,DJT,5
Justtakingprofits,damm again jury find former milwaukee election official guilty of obtain fake absentee ballot,2024-10-10,DJT,1
btdb,many republican woman have take a pregnancy test which show they re democrat,2024-10-10,DJT,3
SillyStrings5150,trump be not only too old but mentally unstable pennlive letter,2024-10-10,DJT,1
beconfident,trump rally ,2024-10-10,DJT,5
SlaveKing,I have not invest here yet but I be curious what the sediment be regard if trump lose the election will the stock parish or will the people rally behind it I know if he win the stock will have a healthy gain,2024-10-10,DJT,3
enz12,the idiot,2024-10-10,DJT,5
Justtakingprofits,I must live in the grand canyon so many mule republican clerk protrump lawyer charge in michigan votingsystem breach by nathan layne may 9 2024927 be cdtupdate 5 month ago,2024-10-10,DJT,1
Chawkes,thank you to all of those here promote trump lie here one guy buy all those lie the cruelty of you asshole be inhuman my fatherinlaw live just outside of asheville north carolina and he be badly damage by hurricane helene and he have refuse all fema help because he s a hardcore trumper he literally believe that if he accept anything from fema they re go to take his house,2024-10-10,DJT,1
SaraFM5501,that bitch crackin open ice cold beer on tv while our fellow americans be suffer from the hurricane many have nothing to drink or eat damn she to hell ,2024-10-10,DJT,1
Justtakingprofits,mule season gear up georgia republican official fine for vote illegally nine time this article be more than 6 month old brian pritchard first vicepresident of state party vote in nine election while on probation for 1996 forgery felony conviction ,2024-10-10,DJT,1
DFWxplorer,a sink ship ,2024-10-10,DJT,1
Hopenitsgood,they dance the same they be the samejust ask barry ,2024-10-10,DJT,1
Xyzfrompartsunknown,well she s raise over 1 billion sorry magas,2024-10-10,DJT,1
RockPaperScissors1,this be what trump do rational person it look like you use an orange spray tan trump no I do not you do rational person I do not and never have trump you lie you be one of the big liar in the history of lie rational person how do you explain your extremely orange complexion then trump that s fake news maga nation response trump do not do spray tan and anyone who say he do be a liar rational people they be all f ing idiot god help we ,2024-10-10,DJT,1
Justtakingprofits,lie cheat or steal baby blue or red ,2024-10-10,DJT,1
Justtakingprofits,how many tooth be require to vote in a red state charlotte the toothless b need a new work area ,2024-10-10,DJT,1
Stockverified,trump 2024 ,2024-10-10,DJT,5
k53,biden be so lose when ask about the storm he do not even know a hurricane hit florida disgusting,2024-10-10,DJT,1
beconfident,this be a maga malepedophilebasement dweller ,2024-10-10,DJT,1
orderflowrider,everyone get their lodge for post election,2024-10-10,DJT,5
GuyC22,democratic voter,2024-10-10,DJT,4
Justtakingprofits,charlotte grab your gear its mule season ,2024-10-10,DJT,5
PatsOfButter,murica,2024-10-10,DJT,2
beconfident,america first ,2024-10-10,DJT,5
RagingBull4444,thank god the evil force be not able to destroy florida maybe next time false flag now let get back to north carolina ,2024-10-10,DJT,1
CarlBnas,I write I m here for it and you think I mean I m in the building recording that s the funniest thing I ve see all week,2024-10-10,DJT,5
beconfident,now its hurricane control by democrats ,2024-10-10,DJT,4
Justtakingprofits,mule season,2024-10-10,DJT,5
Justtakingprofits,charlotte old hole ,2024-10-10,DJT,4
CarlBnas,if more people care about the trans thing all these seat would be full and obviously donald care since he brag and lie about crowd size his entire career you can act like its no big deal but I do not want to hear about steal election this time when its clear the ramble old man be less popular,2024-10-10,DJT,3
starbreaker,libtard react to propagandist woodward fiction have short memory and no comprehension of diplomacy during a global crisis from early 2020 before trump allegedly return the favor with a few test kit machine,2024-10-10,DJT,1
CountGridula,one thing that genuinely do mystify I with no snark trump be one of the least masculine least adult people in public life needy whiny defensive pleading scared of woman terrify of more powerful man I m at a loss about why trump base see he as manly or alpha,2024-10-10,DJT,1
InformedReasoned,do this mean flame maggot be for electric vehicle and clean energy now ,2024-10-10,DJT,5
AndrewLonggg,yeah nobody care about empty chair in an unknown location of a multi thousand seat arena more people care about crap like this you be proud of those couple chair though,2024-10-10,DJT,1
HeyyVern,the day we stop worship wealthy and insecure nepo baby be the day america can get back to its philosophical ideal,2024-10-10,DJT,1
DMAGA,hahaha 1 million dollar,2024-10-10,DJT,1
CarlBnas,I do not know how many time I need to communicate that I do not have x but these seat be indeed empty and this be a screenshot of a video where he s talk so there s no excuse for this other than he s less popular than he be before when he barely win an election this be my warning ignore it if you wish,2024-10-10,DJT,1
CarlBnas,weirdo just discover the medium,2024-10-10,DJT,4
AndrewLonggg,here you go champ,2024-10-10,DJT,5
perennialperikneeum,and by god he swear mexico will pay for it this asswipe be too infantile for further consideration,2024-10-10,DJT,1
CryMeATicker,embarrassing to post a paper know as a tabloid rag own by a foreign billionaire who do not give a rat ass about you or your future ,2024-10-10,DJT,1
soulbrotha,so if the democrats control the weather why do they send a hurricane right up i4 to tampa bay and orlandoboth hillsborough and orange county go democrat overwhelmingly in both 2016 and 2020 ,2024-10-10,DJT,2
perennialperikneeum,reagan be a precursor to the nonparty that the gqp have devolve,2024-10-10,DJT,1
tuningin,everyone know this valuation be a fantasy it will catch up soon than later ,2024-10-10,DJT,5
CarlBnas,my bad you re right there s totally people in these seat I m mistaken or have a vision problem,2024-10-10,DJT,1
kamalathegreatborderCzar,stay strong libtard there be always the popular vote,2024-10-10,DJT,5
CryMeATicker,yeah not so much the cognitive dissonance of feel terrible for vote orange in 2016 lead repub over it to just pull the harris lever in private to avoid the crazy maga talk back ,2024-10-10,DJT,1
perennialperikneeum,and that fully explain the drumpf euphoria,2024-10-10,DJT,5
Justtakingprofits,michael milken and donald trump have what on common this be test for those who still have some tooth ,2024-10-10,DJT,4
kamalathegreatborderCzar,here be pennsylvania libtard,2024-10-10,DJT,5
CarlBnas,do that erase all the empty seat nope,2024-10-10,DJT,1
DMAGA,you should definitely have dark maga in your portfolio go though october november take a look at the chart and unusual volume 1b circulate supply,2024-10-10,DJT,3
jim10011,just mail my ballot disgust with the choice but harris get my vote I do not like she and do not think she s ready to be president but she s well than the alternative ,2024-10-10,DJT,2
GuyC22,wrong poll be miss secret trump voter he always under perform in the poll just like in 2016 and 2020,2024-10-10,DJT,1
CryMeATicker,another non source maga fantasy poll ,2024-10-10,DJT,1
kamalathegreatborderCzar,here be wisconsin now libtard,2024-10-10,DJT,5
CarlBnas,maga be about to be in for a rude awakening and I m here for it,2024-10-10,DJT,4
tikibar51,hurricane sandy help propel obama to the presidency in 2012 helene and milton could have the opposite effect for kamala from what I have see so far neither biden nor harris have the intellectual fortitude and common sense to handle hurricane as obama do ,2024-10-10,DJT,3
kamalathegreatborderCzar,here be arizona libtard,2024-10-10,DJT,5
SillyStrings5150,fox news be have to factcheck its own anchor on hurricane lie the new republic,2024-10-10,DJT,1
ForeRight5,if you think this be real you re a hillbilly,2024-10-10,DJT,1
SillyStrings5150,doorknocker poll be miss secret harris voter who will reject trump,2024-10-10,DJT,1
Sadie_Adler,that s if trump win as folk here be predict it will get there much fast if he lose ,2024-10-10,DJT,3
CryMeATicker,keep post the same unsourced fantasy meme ,2024-10-10,DJT,1
Sadie_Adler,I can not wait until the election be over ,2024-10-10,DJT,1
Chanticleer,be this an article about climate change ,2024-10-10,DJT,4
Garymoneybag,you do not have to like he you just know that he s the well choice,2024-10-10,DJT,5
aa906814,well look what we have here do not think I d see this ,2024-10-10,DJT,5
SammyStocks22,haha he s hate by liz cheney republicans try again ,2024-10-10,DJT,1
TrumpISaTurdSandwich,thank god trump be go to lose so bigly he s soooo unliked and hate even by republicans only maga wack job like he,2024-10-10,DJT,1
Garymoneybag,oh like this,2024-10-10,DJT,5
BuIl2024,pray for all the republican voter in fl right now as milton make landfall in trump we trust ,2024-10-10,DJT,5
Stocktrader1234,1st,2024-10-10,DJT,5
MagnaHov81,today we see the most buy volume ever with that be say hold on bc we be about to take tf ,2024-10-10,DJT,5
Stocktrader1234,4 year be enough of djt even republicans be of his maga bs,2024-10-10,DJT,1
IBOTTheDipAndTheDipWon,think I d drop this here to trigger the antitrump crowd,2024-10-10,DJT,1
Wiilnitbesuspendedsorry,faux say trump be a behind in pa,2024-10-10,DJT,1
PeterLynch_IsBack,fkh ,2024-10-10,DJT,5
Wiilnitbesuspendedsorry,still here try again,2024-10-10,DJT,4
StockRavingMad,ok grandpa time for your medicine,2024-10-10,DJT,3
swingprotrades,read and weep you f libtards ,2024-10-10,DJT,5
Str18BALTStr,as the market set new alltime high record the last thing we need be chaos donny screw it up ,2024-10-10,DJT,5
Stocktrader1234,djt name be mention at least 312 time in the project 2025 jdvance write the forward to the project project 2025 book very interesting either djt jdvance maga be really not let his base know that project 2025 be go to hurt a whole lot of you too really really,2024-10-10,DJT,3
loboxr2d2,how do you feel about that ,2024-10-10,DJT,5
thewolfoflancaster,another disgrace member of the maga cult who throw away their life to spread trump lie million that s what this scumbag deserve for destroy the life of innocent poll worker,2024-10-10,DJT,1
swingprotrades,here be georgia libtard ,2024-10-10,DJT,5
OrangeDirt,trump be such a liar he actually try to say he be the one that lower insulin cost to 3500 a month talk about be a complete idiot ,2024-10-10,DJT,1
soulbrotha,the need for birth control be real ,2024-10-10,DJT,5
loboxr2d2,I mean its like every day its a controversy of some kind with he do not you all have enough already ,2024-10-10,DJT,3
Veryn_ice_howmusk,remember he have a 10 yr contract with angel studio to make movie and be tell brad parscale if they work together in the near future will be apart of this marketing listen to 5747 to hear about brad do the marketing for sound of freedom new movie ,2024-10-10,DJT,1
Johnniejohns,break wind ,2024-10-10,DJT,1
MelonHole888,as I be say the floridan be not leave voting red no matter the dem plan to scare and make they leave be not work they will risk their life smoke out of a bong in hurricane its happen folk ,2024-10-10,DJT,1
CoIumbo,jan 6th protester go to prison democrat who try to stop the peaceful transfer of power in an effort to overthrow the usa have all charge drop,2024-10-10,DJT,1
Chanticleer,I hope those be not the same prayer you use for school shooting because those do not seem to work ,2024-10-10,DJT,2
loboxr2d2,do anyone watch this at all the guy be fry who be behind this eld abuse,2024-10-10,DJT,1
Forthill,level of stupidity be staggering,2024-10-10,DJT,1
USAisBetterthanMaga,meanwhile in south florida,2024-10-10,DJT,3
CoIumbo,lets not forget hatians eat cat here be proof but the medium will not show it to the american public for some reason,2024-10-10,DJT,3
Chanticleer,wow what a well think out argument my mind be change ,2024-10-10,DJT,5
22Shares,those who control the weather will control the world vice president lyndon b johnson 1962 our prayer be with you florida ,2024-10-10,DJT,5
