Username,Comment,date,sentiment,Ticker
Cbdcba,maga gop believe the 2nd amendment be more important than children life and women right fact truth,2024-10-05,1,DJT
TT2001,so now illegal alien can afford to buy house you can not make this stuff up folk,2024-10-05,1,DJT
Max22,just in julian assange the cia target my wife and son and they say russia be bad bullish,2024-10-05,1,DJT
Sadie_Adler,lol bearish,2024-10-05,3,DJT
Honest_Abe,if you be upset about high rent price or high house price just remember that there be upwards of 20 million illegal alien drive up these price now in the marketplace now kamala want to give they down payment assistance which will drive house price even higher and the national debt will explode even high than the current trillion,2024-10-05,1,DJT
Chitown2023,bullish,2024-10-05,1,DJT
jamminjo99,buy my towel now for only 4999,2024-10-05,1,DJT
Max22,bullish,2024-10-05,1,DJT
ExpectTheUnexpectedNow,wtf be wrong with the leadership in this country can we not take care of our own remember maui and now the victim of hurricane helene and this administration be concern and focus with noncitizen please make it make sense,2024-10-05,1,DJT
TT2001,this be why harris will win new york with no problem,2024-10-05,5,DJT
Max22,red october,2024-10-05,5,DJT
CryMeATicker,spew anti american russian propaganda for sure what s truly stunning about the firehouse of lie be they be so easily fact check you know its a cult when maga actually believe all of it zero credibility with anything maga utter at this point bearish,2024-10-05,1,DJT
TT2001,do you mean the laundering that trump plan on do when he be sell be watch for use bitcoin look at the site it state that the watch you receive be not like the watch that s display along with that it also state that there be no set time period when you will receive it if that do not have money laundering write all over it then I do not know what will,2024-10-05,1,DJT
peter71110,trump and maga just lie about everything constantly bordereconomyimmigrationhurricaine relieftrump crimestrump fraudstheftharris policyglobal warming2020 election its a neverending listeven fox fact check trump now fact,2024-10-05,1,DJT
Prntmoney,what s the orange oink oink and its piglet up to today,2024-10-05,5,DJT
peter71110,even fox fact check trump now,2024-10-05,1,DJT
ExpectTheUnexpectedNow,how can we afford to fly illegal immigrant all over the country on tax payer dime give they healthcare free lodge in luxury hotel cell phone and pay for their sex change but we can not take care of our own citizen,2024-10-05,1,DJT
Sadie_Adler,00 it will not matter you ll get a rally follow by a massive sell off directly into the single digit imo short of a miracle this head to zero imo bearish,2024-10-05,1,DJT
Sadie_Adler,launder money be about avoid taxation and conceal income this term be not be use correctly here bearish,2024-10-05,1,DJT
Dkll303,the poor slob can not do math and blame I hahaha I tell he he must have go to trump u and he have no brain and repeat my answer head to oz forget trump the loser they give brain out there hahaha,2024-10-05,1,DJT
theRealTruckDriver,since this guy repost a know russian propagandist I bet he s a russian shill himself bearish,2024-10-05,1,DJT
charlottecorday,communist boy good morning,2024-10-05,5,DJT
blake2349,if trump win what price target bullish,2024-10-05,1,DJT
ExpectTheUnexpectedNow,kamala say 1 help for violent riotersbail em out 2 help for illegal immigrant yes 3 help for ukraine yes 4 help for citizen who be devastate by the hurricane screw they it speak volume their contempt for their own citizen be almost unbelievable,2024-10-05,1,DJT
xoz,if trump do not win new york it mean the majority of ny voter be either crazy or disinformed bullish,2024-10-05,1,DJT
TrumpShorter,actual pedo party bearish,2024-10-05,5,DJT
peter71110,bullshit,2024-10-05,1,DJT
Capitalism_not_socialism,we need this investigate and people hang if true this be direct murder,2024-10-05,1,DJT
xoz,antiamerican kamala biden admin announce they will waste another million taxpayer money in some other country bullish,2024-10-05,1,DJT
ExpectTheUnexpectedNow,the way the biden harris admin have handle the victim of hurricane helene be so sad it ll go down in the history book as bad than katrina if these be illegal immigrant kamala would have spend every last penny why do biden and harris find the citizen so distasteful,2024-10-05,1,DJT
Max22,fact matter bullish,2024-10-05,1,DJT
dhood3,fema run out of money because it spend billion on migrant I look at thing from the perspective of finance the migrant cost money inflation cause the price of everything to go up the national debt be trillion and with all of this reckless spending outsource job cheap labor literally knock on the door for financial collapse bullish,2024-10-05,1,DJT
Max22,surprised not one bit bullish,2024-10-05,3,DJT
Max22,biblical flooding with horrible federal response historic dock worker strike record inflation war expand in the middle east nuclear war on the horizon independent be not go to be vote for kamala in 31 day bullish,2024-10-05,1,DJT
CryMeATicker,we do not have to imagine anything bearish,2024-10-05,3,DJT
xoz,bullish,2024-10-05,1,DJT
CryMeATicker,true but he s not a blocker like the rest of the coward magatard bearish,2024-10-05,3,DJT
Max22,trump hammer harrisbiden for port striketheir massive inflation cause it bullish,2024-10-05,1,DJT
Max22,inflation creation act it be a scam for the green new deal president bullish,2024-10-05,1,DJT
Max22,president trump start on day one of my new administration we will end inflation and we will make america affordable again bullish,2024-10-05,1,DJT
Max22,your new neighbor thank to harris the idiot bullish,2024-10-05,1,DJT
AndrewLonggg,trump victory lock up break just 28 of americans think the we be on the right track cnn,2024-10-05,1,DJT
theRealTruckDriver,this guy like breathing fume almost as much as like breathe fart bearish,2024-10-05,1,DJT
Max22,documentary by the people for the people bullish,2024-10-05,1,DJT
AndrewLonggg,good job gentleman,2024-10-05,4,DJT
theRealTruckDriver,be this the peace candidate we be tell sh much about bearish,2024-10-05,5,DJT
Boltstrum,trump not go to win and ill tell you why kamela just have to certify an alternate slate of elector and reject the elect elector like trump ask pence to do completely cool and completely legal right let see how you comrade like democracy then bearish,2024-10-05,1,DJT
AndrewLonggg,lol big if true,2024-10-05,3,DJT
Ric_1M,there be no single market secret to discover no single correct way to trade the market those seek the one true answer to the market have not even get as far as ask the right question let alone get the right answer jack schwager bullish,2024-10-05,1,DJT
AndrewLonggg,break trump say that if he be elect no state will be allow to ban gaspowered car,2024-10-05,1,DJT
xoz,cnn expose tim walz for the big covid scam in the nation bullish,2024-10-05,1,DJT
AndrewLonggg,folk larry david could not even have write the script break dominican republic say it will begin massive deportation of haitian live illegally in the country aim to expel up to 10000 of they per week,2024-10-05,1,DJT
AndrewLonggg,one hate we the other work for we,2024-10-05,5,DJT
Gibby33,do not worry they will revise the number lower,2024-10-05,3,DJT
Tuck_Frump,stop lie bearish,2024-10-05,1,DJT
Superdog808,I get to ask republicans this since stock index be at or just shy of all time high unemployment be at 4 inflation be at just above 2 rate be come down which will boost the economy far where be all this economic doom and gloom shit cuz I just do not see it bullish,2024-10-05,1,DJT
dhood3,why because it make sense lol fema run out of money because it spend billion on migrant I look at thing from the perspective of finance the migrant cost money inflation cause the price of everything to go up the national debt be trillion and with all of this reckless spending outsource job cheap labor literally knock on the door for financial collapse bullish,2024-10-05,1,DJT
xoz,liquidate the un and use the extra money to fund deportation they help organize and coordinate the kamalabiden border invasion bullish,2024-10-05,5,DJT
TDawg2FO,bullish,2024-10-05,1,DJT
rdncoic,so look more and more like if the deep state can not kill the donald he will win the election nothing for the never trumper but with some additional news concern stock it may jump to over 100 buck a share just my opinion here folk but I just buy more share of to back up my bet this be a very valuable stock for sure buy on the rumor and sell on the news or just buy low and sell high bullish,2024-10-05,4,DJT
xoz,2021 biden put kamala in charge of illegal alien invasion treason dailymailcouknewsarticl bullish,2024-10-05,1,DJT
aa906814,poll look amazing we in there I can feel it dem put that hate aside and let all come together bullish,2024-10-05,5,DJT
xoz,trend bullish,2024-10-05,1,DJT
DieHaendezumHimmel,good morning aga moron weak economy job my a hahaha stupid herd of sheep bearish,2024-10-05,1,DJT
rolling_yoloball,china pharm to fly next week wl next week,2024-10-05,1,DJT
NoSleepOnlyTrade,cia might have to let trump get the win they make a mess in the middle east and russia and trump be their only way outa democrat win would be ww3 overnight bullish,2024-10-05,1,DJT
Dulge_Gappana,trump say israel should bomb iran nuclear power plant,2024-10-05,1,DJT
daika_canada,trump and elon meet tomorrow,2024-10-05,5,DJT
Chino310,liberal want to cover up the suffering of americans bullish,2024-10-05,1,DJT
Commander_Response,yeahhh I agree hurry up democrats not much time leave get yours now before the wine woman song run out,2024-10-05,1,DJT
Chief_Beachbum,hurry up magat ya be not get much time all that fine woman n wine step right up git yer now,2024-10-05,1,DJT
Commander_Response,yeahhh I agree joebiden kamala be quite a scam steal the 2020 election kiss the ring of george soros klaus schwab tell the world to come to america all expense pay to change the political landscape for more democrat voter high threat to democracy,2024-10-05,1,DJT
happyhouractual,dumbocrat do not like musk call out democrat fema on their crisis mismanagement bravo bluetard bravo cue the democrat spin excuse parade,2024-10-05,1,DJT
Mavrick1985,let see if she hold,2024-10-05,3,DJT
12Dakotadan,he s such a scam a pig with a commie color tie trump will hump and pump your significant,2024-10-05,1,DJT
Superdog808,be this a dead cat bounce for a shit stock bearish,2024-10-05,1,DJT
12Dakotadan,oooooop jd be a little old redneck,2024-10-05,3,DJT
12Dakotadan,the victim scamme his own voter trump say he have lot of idiot who support he trump steal magas wallet and then turn around to help they look for it oh maga,2024-10-05,1,DJT
Chief_Beachbum,I forget several but will add this one kill all the disabled like he say to his nephew about his grandnephew so why not,2024-10-05,4,DJT
12Dakotadan,these yahoo be just idiot they re lose it hipocrate lose at their own game,2024-10-05,1,DJT
12Dakotadan,it have become apparent magas be not like be hammer with the truth because they be lose,2024-10-05,2,DJT
gilmeriken,too much projection,2024-10-05,2,DJT
gilmeriken,do trump call he a loser and a sucker to his face bearish,2024-10-05,1,DJT
Chino310,harris be such a goofball smh scripted teleprompter go out and this be what you get bullish,2024-10-05,1,DJT
dhood3,bullish,2024-10-05,1,DJT
gilmeriken,I like he because he tell it like it be,2024-10-05,4,DJT
12Dakotadan,fdt,2024-10-05,4,DJT
Bastard_Esq,woah woah woah settle down there captain projection,2024-10-05,1,DJT
Chino310,what an honor to receive a purple heart from a vietnam veteran liberal have taylor swift oprah diddler and magic johnson maga have the support of real american hero bullish,2024-10-05,1,DJT
Chino310,harris be circle the toilet bowl she s not presidential material bullish,2024-10-05,1,DJT
FdtNFT2020,when the site lie about successful broker back trunp when they never do you feel their desperation,2024-10-05,1,DJT
Vedds78,mueller 20 bullish,2024-10-05,1,DJT
Chino310,so they be fly these illegal into the country and decide to stop 4 week out from election fund by fema bullish,2024-10-05,1,DJT
LargeMargeN,the next time you want to categorically classify someone as a moron try use 2nd grade punctuation you maga dingus bearish,2024-10-05,1,DJT
straightfire008,for all that say she be not in charge or how she be not make the decision you should have see this in person the man hide in his basement and half his presidency now he show up at a briefing throw she under the bus the dnc be so mismanaged with no leader they be eat their own,2024-10-05,1,DJT
Starlinks,true,2024-10-05,5,DJT
Chino310,this be a dam shame these liberal will lie dead smack in your face its trump fault bullish,2024-10-05,1,DJT
gilmeriken,he be unethical before he be president bind to get catch eventually karma a b bearish,2024-10-05,1,DJT
CryptoH0DLer,who want to get diddd trump do,2024-10-05,1,DJT
FingerlessRage,I do not know anyone vote for harris even the the one person at work who vote for biden say they pick kennedy as we all know shortly after magamaha happen bullish,2024-10-05,1,DJT
Stronghand21,the heckling coat tail rider be do vance be sharp as a tack trump be in the very least a fighter there s no way he s live his whole life with no criminal conviction then he run and become president and now he s a criminal if america do not fix its broken constitution not too far in the future it seriously will cease to exist I ve be bearish here the dd on djt be not good but my god why the hell be not our country support helene victim support for israel fund ukrainian wtf take care of america first bullish,2024-10-05,1,DJT
Trader9955,the bear be work ot on this one 1 be on a friday there try to bash haha clearly there scare and be come to the realization that trump about to win bullish,2024-10-05,1,DJT
straightfire008,well harris screw everyone on medicare too not just we they have to pay for all those ev tax credit and take it from medicare cost should go from about to a month they be hide it until november 5th and be in violation of the hatch act kamala harris cast the tiebreake vote to pass the inflation reduction act which be now drive up senior health care premium americans deserve to know if biden and harris be now illegally hand taxpayer fund to insurance company in order to hide those premium increase right as senior head to vote the senator write on x,2024-10-05,1,DJT
ThunderLips22Maxi,hahahah you loser be in here at 1 am on a friday still just spew hate back and forth to each other like a bearish circle jerk hope a bullish comment will drop from someone who have not block you just so you can attack they en masse from a keyboard like the coward you be truly pathetic must be hard to look in the mirror your parent must look away and shun you like the community which be why you live in a basement and be pale flabby lonely and have nothing positive go so you try to drag other down you be the antithesis of good and neighborly how quickly do you guy go through fleshlight bullish,2024-10-05,1,DJT
perennialperikneeum,vavavavoom,2024-10-05,4,DJT
WeWereYoungOnce,bearish,2024-10-05,4,DJT
WeWereYoungOnce,just say bearish,2024-10-05,1,DJT
WeWereYoungOnce,trump be a total f up bearish,2024-10-05,1,DJT
WeWereYoungOnce,lfg lock he up bearish,2024-10-05,1,DJT
gilmeriken,convict felon fail former president bearish,2024-10-05,1,DJT
WeWereYoungOnce,100 this be why I m bearish on anything that involve trump bearish,2024-10-05,5,DJT
WeWereYoungOnce,remember when I know I do bearish,2024-10-05,5,DJT
WeWereYoungOnce,I ve say b4 this be trash and honestly take advantage of simple minded maga follower be wrong their the next step to special need and the mentally challenge bearish,2024-10-05,1,DJT
MoonDT2024,trump2024 bullish,2024-10-05,1,DJT
BugsyWolf,your wife only give you one night of sex to keep the marriage cause your a sorry ass democrat who do not get the job do see yah back in 5 min bullish,2024-10-05,1,DJT
ForeRight5,even the actual fact like fema own fact like the fact trump literally commit this himself every accusation out of he be a confession over and over idiot its right in front of you,2024-10-05,1,DJT
Humble1973,trump medium coin well get you some bullish,2024-10-05,4,DJT
GorillaTicTacs,ok kid its that night of the week I m stone off my butt mrs be call my name everyone sit on the board right now need to go get you some well sing together laternight nerd bearish,2024-10-05,3,DJT
GorillaTicTacs,sorry I make you cry early you ok need a hug a tissue a tampon bearish,2024-10-05,1,DJT
BugsyWolf,this dude be the most fascist person on the board what a hypocrite bullish,2024-10-05,1,DJT
gilmeriken,tell I about it bearish,2024-10-05,3,DJT
sifter,be this his job entire profile be vomit bash post be this normal,2024-10-05,1,DJT
sattalight,no one other than kid rock or his level of intellect be vote for don,2024-10-05,1,DJT
Sammy41020,to bad people have be teach to listen to the msm instead of think for themselves just look around and do not follow the msm you might learn something and if not god bless your,2024-10-05,1,DJT
Boltstrum,trump be antiwar not accord to his mouth republicans have get we involve with every modern war bearish,2024-10-05,1,DJT
Humble1973,god damn the amount of snowflake in here tonight be unreal bullish,2024-10-05,1,DJT
gilmeriken,we can not have 100 different charter city make up 100 different set of voting rule base on fringe conspiracy theory min tell the los angeles times bearish,2024-10-05,1,DJT
sattalight,to vote for don at this point you be fuck up mentally,2024-10-05,1,DJT
Starlinks,god savior for america and stock market be come back after nov 4th 2024 all bull save money for investment bullish,2024-10-05,1,DJT
gilmeriken,hey tina who win the 2020 election bearish,2024-10-05,5,DJT
TradesBB,california be getting rid of i d requirement for voting but people say there be no proof of illegal vote in this country what kind of american citizen do not have any form of i d they only way the dem party can stay in power be to bring in as many illegal immigrant as possible,2024-10-05,1,DJT
Agent122O,bullish,2024-10-05,1,DJT
perennialperikneeum,happy 100th birthday president carter,2024-10-05,5,DJT
GorillaTicTacs,I do not care much for war I just like see russian get bonk by drone drop make I giggle one less fascist in the world bearish,2024-10-05,1,DJT
Gibby33,china boy,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,last one for tonight but maybe the most important if you re in the maga cult get help,2024-10-05,4,DJT
gilmeriken,when you suck so bad you make up endorsement bearish,2024-10-05,1,DJT
GorillaTicTacs,then there s gibby the russian troll that s totally bear and breed in pa i manage to make the other 2 cry let see if I can get this bot to break down,2024-10-05,2,DJT
Yieldmaxdefiantthereal1,maga be a cult,2024-10-05,5,DJT
Gibby33,now what a minute you china boy like reposte as much as bill clinton like fish smell cigar,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,the party of law and order lmao they be get that law part though do not seem to be quick learner,2024-10-05,3,DJT
Gibby33,oh come on repost you re a china boy and you love it china boy,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,the goputin party of insanity,2024-10-05,1,DJT
Gibby33,I know it this war monger love it almost as much as doug like slap woman,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,geez melania have let herself go no,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,triple trigger here someone want to talk to you,2024-10-05,5,DJT
Gibby33,get he freaky to it again war monger,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,double trigger,2024-10-05,5,DJT
GorillaTicTacs,someone literally ask you seem very trigger bearish,2024-10-05,1,DJT
Gibby33,tell ya he could not help himself liberal war monger do what liberal war monger do oh what the liberal war monger be about to repostwhat for it,2024-10-05,1,DJT
BugsyWolf,bible verse blabbing abortionist tim walz follower this be the result of a person brainwash with the use of the bible as a weapon to persuade you against the teaching of jesus simple as that you d probably take it in the ass for walz and call your self baptize holy afterwards bullish,2024-10-05,1,DJT
GorillaTicTacs,there s all the time god order baby murder I may have miss a few what do I win bearish,2024-10-05,5,DJT
Detroit201,good job president trump bullish,2024-10-05,4,DJT
Yieldmaxdefiantthereal1,trigger,2024-10-05,4,DJT
Pattern_Spotter,the bad administration in the history of our country bullish,2024-10-05,1,DJT
gilmeriken,but the kkk be start by the democrats how can this be bearish,2024-10-05,3,DJT
Gibby33,this guy be a pay liberal activist look at his feed complete loser and ukraine war monger watch hell report this it trigger he liberal war be his game,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,how about I show you the verse where its ok to fuck your daughter ok to stone someone to death ok to kill in the name of god but you do not want the moneylender throw out of the temple do you and you worship dear leader who would feed the hungry to the homeless pathetic satan worshipper,2024-10-05,1,DJT
GorillaTicTacs,exodus 122930 genesis 72123 1 samuel 153 number 31 sidenote ick 1 king 1634 judge 94557 psalm 1379 isaiah 1316 this one be really blatant matthew 21618 deuteronomy 234 36 bearish,2024-10-05,1,DJT
Cbdcba,if maga gop believe thought and prayer can help school shooting they should offer prayer and thought for abortion bearish,2024-10-05,3,DJT
GuyC22,democrats be the party of evil god do not want baby be murder kid be mutilate with transgender surgery prove I wrong show I the verse in the bible where its ok to murder a baby ill wait,2024-10-05,1,DJT
Detroit201,want 4 more year of this bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,this russian have block I,2024-10-05,1,DJT
GorillaTicTacs,a few suspicious thing here 1st emergency leave for bereavement be pretty much automatic I ve never hear it deny ever and I have see it grant even with active movement order 1a if he be deny for any reason either his congressman or jag would have be all over this instantly 2nd an active duty solder should have his family with he on or near post not sure why his kid would be out in the stick except maybe in a divorce situation still see 1st point 3rd this just hit all the right button do not it do not pass the sniff test the crappy and nonsensical jargon usage do not help the case bearish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,in russia,2024-10-05,3,DJT
Detroit201,malala in north carolina horrible bullish,2024-10-05,1,DJT
gilmeriken,thank for remind we of this gem bearish,2024-10-05,5,DJT
Detroit201,break news lebanon to get 157 m in assistance from we but our people in nc ga tenesse 750 only and that s it no more for you unbelievable want harris 4 more year not I bullish,2024-10-05,1,DJT
Yieldmaxdefiantthereal1,a real man who could beat don felon with one arm tie behind his back,2024-10-05,5,DJT
BugsyWolf,this person have abortion she do not have any kid in school bullish,2024-10-05,1,DJT
BugsyWolf,do tim walz recite a bible verse during the debate yes do tim walz show no compassion or sympathy for baby bear from botched abortionsyes do tim walz speak of his own greatness in mnyes be trump ask in a live interview about his fav bible verse and refuse to speak on religion yes bullish,2024-10-05,1,DJT
Boltstrum,freedom bearish,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,hey just find a pic of,2024-10-05,3,DJT
Cbdcba,criminal always return to the site of their crime bearish,2024-10-05,1,DJT
gilmeriken,for the evangelical bearish,2024-10-05,4,DJT
gilmeriken,rasmussen bearish,2024-10-05,3,DJT
Yieldmaxdefiantthereal1,hey just nab a pic of,2024-10-05,1,DJT
gilmeriken,because they re useless boring and repetitive bearish,2024-10-05,1,DJT
Detroit201,buckle up malala bullish,2024-10-05,1,DJT
Starlinks,all the bearish people here will be deport after november 4th 2024 bullish,2024-10-05,1,DJT
gilmeriken,color I shock welp time to besmirch the gogo dancer for tell the truth and accuse she of be a liar bearish,2024-10-05,1,DJT
GorillaTicTacs,that sentence there make no sense they ve be stand down because of israel what 3rdrate troll farm make that nonsense bearish,2024-10-05,1,DJT
BugsyWolf,haha 47 pay people welp michigan be red bullish,2024-10-05,1,DJT
KimJongTrumpov,boris might get 3 potato for that many post bearish,2024-10-05,3,DJT
Yieldmaxdefiantthereal1,bet you can not wait to see all of it,2024-10-05,3,DJT
Detroit201,do not worry lady trump will come back very soon to protect you not like some who abuse woman bullish,2024-10-05,5,DJT
Yieldmaxdefiantthereal1,from one of my fan,2024-10-05,5,DJT
KimJongTrumpov,but he s a swing state voter bearish,2024-10-05,3,DJT
Ford26,contrary to what the orange turd say the american economy be very healthy,2024-10-05,2,DJT
DonaldChrumps45,break cumallah attend 2001 diddy party with montel williams I can not wait to see the video of that october surprise bahahahahaha,2024-10-05,1,DJT
GorillaTicTacs,whatever he be he definitely be not from pa bearish,2024-10-05,1,DJT
Spinninfan,think you be file for divorce you look like a troll to I bearish,2024-10-05,1,DJT
